"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Policy","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Policy","South Yorkshire","Outside London","45","45","43590","49860"
"In post","2021","Project Delivery","Policy","Southern Scotland","Outside London","130","125","48150","49920"
"In post","2021","Project Delivery","Policy","Surrey, East and West Sussex","Outside London","15","15","50500","56080"
"In post","2021","Project Delivery","Policy","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","West Central Scotland","Outside London","10","10","56630","58630"
"In post","2021","Project Delivery","Policy","West Midlands","Outside London","35","35","54020","52580"
"In post","2021","Project Delivery","Policy","West Yorkshire","Outside London","20","15","44300","42520"
"In post","2021","Project Delivery","Project Delivery","Bedfordshire and Hertfordshire","Outside London","145","140","42000","39980"
"In post","2021","Project Delivery","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","360","350","40090","35300"
"In post","2021","Project Delivery","Project Delivery","Cheshire","Outside London","50","50","38040","36600"
"In post","2021","Project Delivery","Project Delivery","Cornwall and Isles of Scilly","Outside London","25","25","33550","33300"
"In post","2021","Project Delivery","Project Delivery","Cumbria","Outside London","105","100","40420","37270"
"In post","2021","Project Delivery","Project Delivery","Derbyshire and Nottinghamshire","Outside London","185","180","42990","38640"
"In post","2021","Project Delivery","Project Delivery","Devon","Outside London","385","370","40070","39650"
"In post","2021","Project Delivery","Project Delivery","Dorset and Somerset","Outside London","155","150","35890","33780"
"In post","2021","Project Delivery","Project Delivery","East Anglia","Outside London","280","270","38440","36460"
"In post","2021","Project Delivery","Project Delivery","East Wales","Outside London","295","285","42630","38630"
"In post","2021","Project Delivery","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Project Delivery","Eastern Scotland","Outside London","210","200","42170","38630"
"In post","2021","Project Delivery","Project Delivery","Essex","Outside London","130","125","38820","38630"
"In post","2021","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","3985","3855","40460","39860"
"In post","2021","Project Delivery","Project Delivery","Greater Manchester","Outside London","280","270","41160","38630"
"In post","2021","Project Delivery","Project Delivery","Hampshire and Isle of Wight","Outside London","1185","1155","39470","37580"
"In post","2021","Project Delivery","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","40","35","32320","30730"
"In post","2021","Project Delivery","Project Delivery","Highlands and Islands","Outside London","10","10","37170","33300"
"In post","2021","Project Delivery","Project Delivery","Inner London - East","London","655","630","54640","52580"
"In post","2021","Project Delivery","Project Delivery","Inner London - West","London","1820","1790","49950","45200"
"In post","2021","Project Delivery","Project Delivery","Kent","Outside London","40","40","35950","33300"
"In post","2021","Project Delivery","Project Delivery","Lancashire","Outside London","295","285","39200","38550"
"In post","2021","Project Delivery","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","40","40","35750","33410"
"In post","2021","Project Delivery","Project Delivery","Lincolnshire","Outside London","125","120","33940","33300"
"In post","2021","Project Delivery","Project Delivery","Merseyside","Outside London","415","400","40660","38630"
"In post","2021","Project Delivery","Project Delivery","North Yorkshire","Outside London","155","150","36240","33300"
"In post","2021","Project Delivery","Project Delivery","Northern Ireland","Outside London","60","60","39600","34210"
"In post","2021","Project Delivery","Project Delivery","Northumberland and Tyne and Wear","Outside London","805","770","40750","38630"
"In post","2021","Project Delivery","Project Delivery","Outer London - East and North East","London","30","25","36790","37940"
"In post","2021","Project Delivery","Project Delivery","Outer London - South","London","60","60","52580","45960"
"In post","2021","Project Delivery","Project Delivery","Outer London - West and North West","London","35","35","40140","37890"
"In post","2021","Project Delivery","Project Delivery","Overseas","Overseas","155","155","46560","45490"
"In post","2021","Project Delivery","Project Delivery","Shropshire and Staffordshire","Outside London","380","365","39060","37510"
"In post","2021","Project Delivery","Project Delivery","South Yorkshire","Outside London","25","25","44450","47860"
"In post","2021","Project Delivery","Project Delivery","Southern Scotland","Outside London","185","175","37870","33930"
"In post","2021","Project Delivery","Project Delivery","Surrey, East and West Sussex","Outside London","85","80","37860","33300"
"In post","2021","Project Delivery","Project Delivery","Tees Valley and Durham","Outside London","25","25","42380","38550"
"In post","2021","Project Delivery","Project Delivery","Unknown","Unknown","25","25","39740","39530"
"In post","2021","Project Delivery","Project Delivery","West Central Scotland","Outside London","210","200","39160","38630"
"In post","2021","Project Delivery","Project Delivery","West Midlands","Outside London","240","235","42930","40000"
"In post","2021","Project Delivery","Project Delivery","West Wales and The Valleys","Outside London","130","130","38270","37510"
"In post","2021","Project Delivery","Project Delivery","West Yorkshire","Outside London","225","220","40200","38630"
"In post","2021","Project Delivery","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Derbyshire and Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2021","Project Delivery","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","47030","43480"
"In post","2021","Project Delivery","Property","Greater Manchester","Outside London","45","45","47800","50400"
"In post","2021","Project Delivery","Property","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","Inner London - West","London","85","85","56380","64590"
"In post","2021","Project Delivery","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","South Yorkshire","Outside London","25","25","46320","49860"
"In post","2021","Project Delivery","Property","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","West Midlands","Outside London","10","10","58570","61960"
"In post","2021","Project Delivery","Property","West Yorkshire","Outside London","10","10","57810","61180"
"In post","2021","Project Delivery","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Psychology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","20","15","35920","35210"
"In post","2021","Project Delivery","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","42280","41410"
"In post","2021","Project Delivery","Science and Engineering","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Cumbria","Outside London","80","80","42190","41400"
"In post","2021","Project Delivery","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","20","20","38080","37310"
"In post","2021","Project Delivery","Science and Engineering","Devon","Outside London","85","85","30390","27780"
"In post","2021","Project Delivery","Science and Engineering","Dorset and Somerset","Outside London","110","105","38320","38010"
"In post","2021","Project Delivery","Science and Engineering","East Anglia","Outside London","70","65","35900","33740"
"In post","2021","Project Delivery","Science and Engineering","East Wales","Outside London","230","220","27370","28750"
"In post","2021","Project Delivery","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Eastern Scotland","Outside London","30","30","35770","33370"
"In post","2021","Project Delivery","Science and Engineering","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2340","2300","38500","38000"
"In post","2021","Project Delivery","Science and Engineering","Greater Manchester","Outside London","10","10","[c]","[c]"
