"Status","Year","Age","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","SEO/HEO","HEO","15","[c]","32090","30650"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","SEO/HEO","SEO","20","[c]","41150","38540"
"New entrant CS","2021","50-59","Scottish Prison Service","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Prison Service","AA/AO","AO","15","[c]","22200","20810"
"New entrant CS","2021","50-59","Scottish Prison Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Prison Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","AA/AO","AA","40","[c]","20180","20060"
"New entrant CS","2021","50-59","Social Security Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","EO","EO","10","[c]","26660","26160"
"New entrant CS","2021","50-59","Social Security Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","SEO/HEO","HEO","10","[c]","31250","30650"
"New entrant CS","2021","50-59","Social Security Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","Unknown","Unknown","25","[c]","45150","41500"
"New entrant CS","2021","50-59","Teaching Regulation Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","AA/AO","AO","15","[c]","19360","19130"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","EO","EO","10","[c]","24240","23980"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","G6/G7","G7","15","[c]","51680","52100"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","SEO/HEO","HEO","20","[c]","29690","29540"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","SEO/HEO","SEO","25","[c]","36760","36030"
"New entrant CS","2021","50-59","Valuation Office Agency","AA/AO","AO","20","[c]","20880","20880"
"New entrant CS","2021","50-59","Valuation Office Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Valuation Office Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Valuation Office Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Vehicle Certification Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Vehicle Certification Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Veterinary Medicines Directorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Revenue Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Advisory, Conciliation and Arbitration Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Advisory, Conciliation and Arbitration Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Animal and Plant Health Agency","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Animal and Plant Health Agency","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Animal and Plant Health Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Companies House","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Criminal Injuries Compensation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Criminal Injuries Compensation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Commercial Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Commercial Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Commercial Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Prosecution Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Prosecution Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Prosecution Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt Management Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt Management Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","AA/AO","AO","245","[c]","21540","21010"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","EO","EO","330","[c]","28240","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Disclosure Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Licensing Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Standards Agency","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Internal Audit Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Legal Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Health and Safety Executive","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","AA/AO","AA","25","[c]","17070","16840"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","AA/AO","AO","55","[c]","19700","18880"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
