"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","45","[c]","23420","23520"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","30","[c]","53200","52800"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","85","[c]","31190","31480"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","120","[c]","32400","32370"
"Leaver Dept.","2021","Defence Equipment and Support","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","G6/G7","Female","80","[c]","55040","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","G6/G7","Male","85","[c]","56820","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SEO/HEO","Female","85","[c]","35350","33640"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SEO/HEO","Male","85","[c]","35850","34030"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
