"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Serious Fraud Office","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","North West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","South West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","South West (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Wales","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Heterosexual / straight","55","[c]","19730","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Unknown","40","[c]","19100","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
