"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Inner London - West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Outer London - South","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - West","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Merseyside","LGBO","[c]","[c]","[c]","[c]"
