"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","400","[c]","28420","27570"
"New entrant CS","2021","30-39","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Heterosexual / straight","110","[c]","53890","54700"
"New entrant CS","2021","30-39","Unknown","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Unknown","80","[c]","53200","52940"
"New entrant CS","2021","30-39","Unknown","HEO","Heterosexual / straight","120","[c]","32810","32000"
"New entrant CS","2021","30-39","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Unknown","120","[c]","31720","30650"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","55","[c]","72880","68000"
"New entrant CS","2021","30-39","Unknown","SEO","Heterosexual / straight","110","[c]","39810","39060"
"New entrant CS","2021","30-39","Unknown","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Unknown","65","[c]","40130","38540"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G7","Heterosexual / straight","75","[c]","55630","53240"
"New entrant CS","2021","40-49","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","G7","Unknown","50","[c]","58490","57240"
"New entrant CS","2021","40-49","Digital, Data and Technology","HEO","Heterosexual / straight","30","[c]","32850","33000"
"New entrant CS","2021","40-49","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SEO","Heterosexual / straight","70","[c]","41220","40170"
"New entrant CS","2021","40-49","Digital, Data and Technology","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","SEO","Unknown","65","[c]","41470","40650"
"New entrant CS","2021","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","SEO","LGBO","[c]","[c]","[c]","[c]"
