"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Liverpool","55","[c]","24520","24110"
"Leaver CS","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Manchester","80","[c]","31850","28590"
"Leaver CS","2021","30-39","Medway","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Monmouthshire and Newport","45","[c]","36070","36030"
"Leaver CS","2021","30-39","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","10","[c]","37210","30160"
"Leaver CS","2021","30-39","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Norwich and East Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Nottingham","60","[c]","26250","23480"
"Leaver CS","2021","30-39","Overseas","25","[c]","34780","35000"
"Leaver CS","2021","30-39","Oxfordshire","35","[c]","33280","32080"
"Leaver CS","2021","30-39","Perth and Kinross and Stirling","15","[c]","28690","28870"
"Leaver CS","2021","30-39","Peterborough","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","20","[c]","28230","27570"
"Leaver CS","2021","30-39","Portsmouth","25","[c]","30710","26670"
"Leaver CS","2021","30-39","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sheffield","45","[c]","32650","27570"
"Leaver CS","2021","30-39","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Solihull","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Somerset","15","[c]","33000","33290"
"Leaver CS","2021","30-39","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Hampshire","40","[c]","32880","31670"
"Leaver CS","2021","30-39","South Lanarkshire","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Teesside","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Staffordshire CC","50","[c]","23690","22640"
"Leaver CS","2021","30-39","Stoke-on-Trent","10","[c]","24160","21170"
"Leaver CS","2021","30-39","Suffolk","55","[c]","26740","25390"
"Leaver CS","2021","30-39","Sunderland","25","[c]","25880","27570"
"Leaver CS","2021","30-39","Swansea","75","[c]","23960","21590"
"Leaver CS","2021","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","110","[c]","48520","43920"
"Leaver CS","2021","30-39","Tyneside","95","[c]","23660","21010"
"Leaver CS","2021","30-39","Unknown","130","[c]","39400","32000"
"Leaver CS","2021","30-39","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wandsworth","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Lothian","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","30","[c]","33200","31810"
"Leaver CS","2021","30-39","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Westminster","510","[c]","47070","50000"
"Leaver CS","2021","30-39","Wiltshire","55","[c]","34160","34810"
"Leaver CS","2021","30-39","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Worcestershire","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","York","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Aberdeen City and Aberdeenshire","15","[c]","29380","26030"
"Leaver CS","2021","40-49","Angus and Dundee City","15","[c]","24210","21010"
"Leaver CS","2021","40-49","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barking & Dagenham and Havering","10","[c]","29350","31060"
"Leaver CS","2021","40-49","Barnet","25","[c]","40460","40220"
"Leaver CS","2021","40-49","Barnsley, Doncaster and Rotherham","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","41990","35830"
"Leaver CS","2021","40-49","Bedford","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Belfast","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","20","[c]","47470","41070"
"Leaver CS","2021","40-49","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Birmingham","70","[c]","40210","31670"
"Leaver CS","2021","40-49","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackpool","35","[c]","23610","21010"
"Leaver CS","2021","40-49","Bournemouth and Poole","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bradford","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Breckland and South Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","40","[c]","37550","27570"
"Leaver CS","2021","40-49","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Buckinghamshire CC","25","[c]","28430","28750"
"Leaver CS","2021","40-49","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cambridgeshire CC","20","[c]","37550","32430"
"Leaver CS","2021","40-49","Camden and City of London","50","[c]","41720","32480"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","55","[c]","42120","41000"
"Leaver CS","2021","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Hampshire","25","[c]","29910","28110"
"Leaver CS","2021","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chorley and West Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","City of Edinburgh","75","[c]","43630","39660"
"Leaver CS","2021","40-49","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","20","[c]","30600","26670"
"Leaver CS","2021","40-49","Coventry","35","[c]","40780","30230"
"Leaver CS","2021","40-49","Croydon","45","[c]","38600","34110"
"Leaver CS","2021","40-49","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derby","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derry City and Strabane","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon CC","60","[c]","25330","21010"
"Leaver CS","2021","40-49","Dorset CC","20","[c]","28620","28870"
"Leaver CS","2021","40-49","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Durham CC","35","[c]","25140","21920"
"Leaver CS","2021","40-49","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","[c]","28000","26780"
"Leaver CS","2021","40-49","East Kent","20","[c]","25720","24180"
"Leaver CS","2021","40-49","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Surrey","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Sussex CC","20","[c]","22570","21010"
"Leaver CS","2021","40-49","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Haven Gateway","20","[c]","28900","27990"
"Leaver CS","2021","40-49","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Falkirk","15","[c]","26610","21720"
"Leaver CS","2021","40-49","Flintshire and Wrexham","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Glasgow City","55","[c]","28900","21490"
"Leaver CS","2021","40-49","Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester North West","15","[c]","23210","21010"
"Leaver CS","2021","40-49","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester South West","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Haringey and Islington","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Harrow and Hillingdon","15","[c]","28990","29080"
"Leaver CS","2021","40-49","Hartlepool and Stockton-on-Tees","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","20","[c]","42550","37530"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","15","[c]","32360","29910"
"Leaver CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Anglesey","10","[c]","29370","29930"
"Leaver CS","2021","40-49","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","40","[c]","51460","49520"
"Leaver CS","2021","40-49","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","75","[c]","31750","27570"
"Leaver CS","2021","40-49","Leicester","25","[c]","27190","26860"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","30","[c]","33810","26970"
"Leaver CS","2021","40-49","Lewisham and Southwark","20","[c]","39130","38160"
"Leaver CS","2021","40-49","Lincolnshire","40","[c]","31630","29930"
"Leaver CS","2021","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","35","[c]","27250","25560"
"Leaver CS","2021","40-49","Luton","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","50","[c]","33570","27570"
"Leaver CS","2021","40-49","Medway","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","25","[c]","26210","23150"
"Leaver CS","2021","40-49","Monmouthshire and Newport","15","[c]","35510","36030"
"Leaver CS","2021","40-49","North and North East Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","20","[c]","37350","30620"
"Leaver CS","2021","40-49","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Norwich and East Norfolk","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","55","[c]","31020","27130"
"Leaver CS","2021","40-49","Overseas","35","[c]","42370","37830"
"Leaver CS","2021","40-49","Oxfordshire","25","[c]","30310","27570"
"Leaver CS","2021","40-49","Perth and Kinross and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","15","[c]","34710","30430"
"Leaver CS","2021","40-49","Portsmouth","15","[c]","35080","27120"
"Leaver CS","2021","40-49","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","20","[c]","35020","29270"
"Leaver CS","2021","40-49","Sheffield","50","[c]","35760","31380"
"Leaver CS","2021","40-49","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Somerset","15","[c]","25880","26670"
"Leaver CS","2021","40-49","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","35","[c]","31110","25300"
"Leaver CS","2021","40-49","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","15","[c]","41410","39410"
"Leaver CS","2021","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Staffordshire CC","30","[c]","29340","26580"
"Leaver CS","2021","40-49","Stoke-on-Trent","10","[c]","22550","21010"
"Leaver CS","2021","40-49","Suffolk","55","[c]","28870","27570"
"Leaver CS","2021","40-49","Sunderland","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Swansea","60","[c]","24400","21590"
"Leaver CS","2021","40-49","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tower Hamlets","60","[c]","52810","46250"
"Leaver CS","2021","40-49","Tyneside","85","[c]","29060","21950"
"Leaver CS","2021","40-49","Unknown","90","[c]","47090","36970"
"Leaver CS","2021","40-49","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Lothian","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Northamptonshire","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Surrey","25","[c]","35260","29670"
"Leaver CS","2021","40-49","West Sussex (North East)","10","[c]","27460","27090"
"Leaver CS","2021","40-49","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Westminster","305","[c]","58160","55990"
"Leaver CS","2021","40-49","Wiltshire","50","[c]","39180","37320"
"Leaver CS","2021","40-49","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wolverhampton","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Worcestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","York","15","[c]","39430","30820"
"Leaver CS","2021","50-59","Aberdeen City and Aberdeenshire","55","[c]","37730","29600"
"Leaver CS","2021","50-59","Angus and Dundee City","15","[c]","27870","26890"
"Leaver CS","2021","50-59","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Barnet","30","[c]","45590","35690"
"Leaver CS","2021","50-59","Barnsley, Doncaster and Rotherham","45","[c]","29310","26890"
"Leaver CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","105","[c]","43610","40630"
"Leaver CS","2021","50-59","Bedford","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Belfast","35","[c]","31450","25310"
"Leaver CS","2021","50-59","Berkshire","35","[c]","34960","29290"
"Leaver CS","2021","50-59","Bexley and Greenwich","30","[c]","32150","30560"
"Leaver CS","2021","50-59","Birmingham","95","[c]","37820","32350"
"Leaver CS","2021","50-59","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Blackpool","80","[c]","28400","26890"
"Leaver CS","2021","50-59","Bournemouth and Poole","15","[c]","25350","27570"
"Leaver CS","2021","50-59","Bradford","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Breckland and South Norfolk","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bridgend and Neath Port Talbot","15","[c]","27500","24290"
"Leaver CS","2021","50-59","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bristol, City of","55","[c]","40670","29720"
"Leaver CS","2021","50-59","Bromley","10","[c]","30690","30690"
"Leaver CS","2021","50-59","Buckinghamshire CC","35","[c]","32310","29930"
"Leaver CS","2021","50-59","Calderdale and Kirklees","10","[c]","23220","21010"
"Leaver CS","2021","50-59","Cambridgeshire CC","35","[c]","41850","33020"
"Leaver CS","2021","50-59","Camden and City of London","145","[c]","33590","26410"
"Leaver CS","2021","50-59","Cardiff and Vale of Glamorgan","140","[c]","34780","28200"
