"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other","Scotland","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Eastern Scotland","SEO/HEO","10","[c]","42100","41410"
"Leaver CS","2021","Other","Scotland","Highlands and Islands","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","West Central Scotland","AA/AO","15","[c]","22020","20920"
"Leaver CS","2021","Other","Scotland","West Central Scotland","EO","15","[c]","25310","24860"
"Leaver CS","2021","Other","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","45","[c]","20470","20570"
"Leaver CS","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","25","[c]","30110","29930"
"Leaver CS","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Hampshire and Isle of Wight","AA/AO","40","[c]","20370","20920"
"Leaver CS","2021","Other","South East (England)","Hampshire and Isle of Wight","EO","50","[c]","28370","26930"
"Leaver CS","2021","Other","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Hampshire and Isle of Wight","SEO/HEO","20","[c]","36430","33700"
"Leaver CS","2021","Other","South East (England)","Kent","AA/AO","10","[c]","19930","19560"
"Leaver CS","2021","Other","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","AA/AO","15","[c]","20510","20820"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","EO","15","[c]","26330","26670"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon","AA/AO","35","[c]","20610","20920"
"Leaver CS","2021","Other","South West (England)","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Dorset and Somerset","AA/AO","10","[c]","20550","21090"
"Leaver CS","2021","Other","South West (England)","Dorset and Somerset","EO","15","[c]","27250","27260"
"Leaver CS","2021","Other","South West (England)","Dorset and Somerset","SEO/HEO","10","[c]","37520","38430"
"Leaver CS","2021","Other","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","35","[c]","20970","20920"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","22250","20370"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","55","[c]","35530","33890"
"Leaver CS","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Other","Wales","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","East Wales","EO","10","[c]","26490","27060"
"Leaver CS","2021","Other","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","West Wales and The Valleys","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","West Wales and The Valleys","EO","35","[c]","31230","30690"
"Leaver CS","2021","Other","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire and Staffordshire","AA/AO","15","[c]","20520","20920"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire and Staffordshire","EO","10","[c]","28460","29670"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","20","[c]","27440","26930"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire","AA/AO","35","[c]","19980","19560"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","South Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","54710","56470"
"Leaver CS","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Inner London - West","AA/AO","45","[c]","22650","24330"
"Leaver CS","2021","Policy","London","Inner London - West","EO","90","[c]","24570","27070"
"Leaver CS","2021","Policy","London","Inner London - West","G6/G7","200","[c]","59250","56940"
"Leaver CS","2021","Policy","London","Inner London - West","SCS level","60","[c]","90690","80070"
"Leaver CS","2021","Policy","London","Inner London - West","SEO/HEO","195","[c]","36930","36730"
"Leaver CS","2021","Policy","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","37640","37070"
"Leaver CS","2021","Policy","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
