"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Scotland","AA/AO","Male","1485","1450","26230","21580"
"In post","2021","Ministry of Defence","Scotland","EO","Female","260","250","27050","26670"
"In post","2021","Ministry of Defence","Scotland","EO","Male","450","440","28020","26670"
"In post","2021","Ministry of Defence","Scotland","G6/G7","Female","40","40","62820","57910"
"In post","2021","Ministry of Defence","Scotland","G6/G7","Male","90","85","62040","56980"
"In post","2021","Ministry of Defence","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","SEO/HEO","Female","255","245","36610","34720"
"In post","2021","Ministry of Defence","Scotland","SEO/HEO","Male","570","560","38210","36360"
"In post","2021","Ministry of Defence","Scotland","Unknown","Female","40","40","34480","29750"
"In post","2021","Ministry of Defence","Scotland","Unknown","Male","70","70","43910","44960"
"In post","2021","Ministry of Defence","South East (England)","AA/AO","Female","1380","1300","21530","20920"
"In post","2021","Ministry of Defence","South East (England)","AA/AO","Male","1830","1810","25540","21130"
"In post","2021","Ministry of Defence","South East (England)","EO","Female","910","865","26890","26670"
"In post","2021","Ministry of Defence","South East (England)","EO","Male","1010","1000","28730","26670"
"In post","2021","Ministry of Defence","South East (England)","G6/G7","Female","445","415","56550","54540"
"In post","2021","Ministry of Defence","South East (England)","G6/G7","Male","955","920","54630","54540"
"In post","2021","Ministry of Defence","South East (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","South East (England)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","South East (England)","SEO/HEO","Female","1670","1595","36150","34800"
"In post","2021","Ministry of Defence","South East (England)","SEO/HEO","Male","1975","1945","36640","36460"
"In post","2021","Ministry of Defence","South East (England)","Unknown","Female","40","40","41510","40620"
"In post","2021","Ministry of Defence","South East (England)","Unknown","Male","100","100","45950","42580"
"In post","2021","Ministry of Defence","South West (England)","AA/AO","Female","1305","1205","21070","20920"
"In post","2021","Ministry of Defence","South West (England)","AA/AO","Male","1600","1570","22670","20720"
"In post","2021","Ministry of Defence","South West (England)","EO","Female","1750","1615","24750","26350"
"In post","2021","Ministry of Defence","South West (England)","EO","Male","2105","2070","25280","26350"
"In post","2021","Ministry of Defence","South West (England)","G6/G7","Female","1135","1070","55150","54540"
"In post","2021","Ministry of Defence","South West (England)","G6/G7","Male","2315","2275","56510","54900"
"In post","2021","Ministry of Defence","South West (England)","SCS level","Female","45","45","91670","90040"
"In post","2021","Ministry of Defence","South West (England)","SCS level","Male","120","120","101990","94470"
"In post","2021","Ministry of Defence","South West (England)","SEO/HEO","Female","3875","3640","35130","33630"
"In post","2021","Ministry of Defence","South West (England)","SEO/HEO","Male","6195","6080","36910","37320"
"In post","2021","Ministry of Defence","South West (England)","Unknown","Female","510","485","38170","34800"
"In post","2021","Ministry of Defence","South West (England)","Unknown","Male","1080","1070","43520","40700"
"In post","2021","Ministry of Defence","Unknown","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","EO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SEO/HEO","Female","30","25","38620","37960"
"In post","2021","Ministry of Defence","Unknown","SEO/HEO","Male","35","35","38900","37640"
"In post","2021","Ministry of Defence","Unknown","Unknown","Female","165","165","33130","32700"
"In post","2021","Ministry of Defence","Unknown","Unknown","Male","1745","1745","37670","34160"
"In post","2021","Ministry of Defence","Wales","AA/AO","Female","215","200","20930","21130"
"In post","2021","Ministry of Defence","Wales","AA/AO","Male","310","305","20040","20060"
"In post","2021","Ministry of Defence","Wales","EO","Female","75","70","27440","26670"
"In post","2021","Ministry of Defence","Wales","EO","Male","305","290","28100","28750"
"In post","2021","Ministry of Defence","Wales","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SEO/HEO","Female","55","55","36140","33300"
"In post","2021","Ministry of Defence","Wales","SEO/HEO","Male","135","130","36380","33300"
"In post","2021","Ministry of Defence","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","AA/AO","Female","455","425","20880","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","AA/AO","Male","490","485","22820","20720"
"In post","2021","Ministry of Defence","West Midlands (England)","EO","Female","285","270","26450","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","EO","Male","430","425","26930","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","G6/G7","Female","90","85","61170","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","G6/G7","Male","65","65","63950","57540"
"In post","2021","Ministry of Defence","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO/HEO","Female","365","350","36390","33300"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO/HEO","Male","355","350","37040","36300"
"In post","2021","Ministry of Defence","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Unknown","Male","45","45","35350","34320"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA/AO","Female","440","410","21460","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA/AO","Male","625","610","24150","20920"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","EO","Female","150","145","27810","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","EO","Male","450","440","28300","26930"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6/G7","Female","30","25","71130","71460"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6/G7","Male","30","30","64270","59130"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","Female","125","125","36010","33630"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","Male","205","200","37270","35480"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","EO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","EO","Female","105","105","28990","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","EO","Male","100","100","29420","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6/G7","Female","400","385","57600","53650"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6/G7","Male","415","410","58140","53900"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SCS level","Female","60","55","84270","77180"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SCS level","Male","60","60","86410","77540"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO/HEO","Female","335","325","37030","37600"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO/HEO","Male","350","350","37280","37600"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G6/G7","Female","15","15","[c]","[c]"
