"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
