"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
