"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","AA/AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
