"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
