"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Ministry of Defence","Wales","Outside London","240","235","27150","26670"
"In post","2021","40-49","Ministry of Defence","West Midlands (England)","Outside London","595","570","32630","29670"
"In post","2021","40-49","Ministry of Defence","Yorkshire and The Humber","Outside London","405","390","29430","26670"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","15","15","38030","36690"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","East of England","Outside London","25","20","38650","37050"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","London","London","385","370","56600","53650"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","20","15","37860","36810"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","25","20","37020","36340"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","265","250","43730","47660"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","Outside London","15","10","42900","47660"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","40","40","39610","36340"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","25","25","47640","43190"
"In post","2021","40-49","Ministry of Justice","East Midlands (England)","Outside London","1545","1440","28990","26300"
"In post","2021","40-49","Ministry of Justice","East of England","Outside London","1430","1340","30400","29810"
"In post","2021","40-49","Ministry of Justice","London","London","3210","3075","39520","35310"
"In post","2021","40-49","Ministry of Justice","North East (England)","Outside London","1070","1005","29690","28140"
"In post","2021","40-49","Ministry of Justice","North West (England)","Outside London","2185","2055","30100","28200"
"In post","2021","40-49","Ministry of Justice","Scotland","Outside London","135","120","26300","22640"
"In post","2021","40-49","Ministry of Justice","South East (England)","Outside London","1995","1870","31700","31280"
"In post","2021","40-49","Ministry of Justice","South West (England)","Outside London","1075","1000","29560","27380"
"In post","2021","40-49","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Ministry of Justice","Wales","Outside London","910","860","30380","27400"
"In post","2021","40-49","Ministry of Justice","West Midlands (England)","Outside London","1885","1760","29640","26550"
"In post","2021","40-49","Ministry of Justice","Yorkshire and The Humber","Outside London","1840","1710","31060","30210"
"In post","2021","40-49","National Crime Agency","East Midlands (England)","Outside London","45","45","38130","37780"
"In post","2021","40-49","National Crime Agency","East of England","Outside London","30","30","41000","39840"
"In post","2021","40-49","National Crime Agency","London","London","405","390","47230","45360"
"In post","2021","40-49","National Crime Agency","North East (England)","Outside London","25","25","37340","36410"
"In post","2021","40-49","National Crime Agency","North West (England)","Outside London","295","290","38700","36740"
"In post","2021","40-49","National Crime Agency","Northern Ireland","Outside London","30","30","40920","40210"
"In post","2021","40-49","National Crime Agency","Overseas","Overseas","45","45","65020","64460"
"In post","2021","40-49","National Crime Agency","Scotland","Outside London","15","15","39570","40210"
"In post","2021","40-49","National Crime Agency","South East (England)","Outside London","115","110","40790","40210"
"In post","2021","40-49","National Crime Agency","South West (England)","Outside London","105","100","39860","36740"
"In post","2021","40-49","National Crime Agency","Unknown","Unknown","25","25","45650","45480"
"In post","2021","40-49","National Crime Agency","Wales","Outside London","15","15","39110","40210"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","Outside London","155","145","39220","37680"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","Outside London","65","65","37650","36520"
"In post","2021","40-49","Northern Ireland Office","London","London","10","10","53230","52850"
"In post","2021","40-49","Northern Ireland Office","Northern Ireland","Outside London","10","10","35720","34390"
"In post","2021","40-49","Office for Standards in Education","East Midlands (England)","Outside London","45","45","45420","39850"
"In post","2021","40-49","Office for Standards in Education","East of England","Outside London","25","25","62730","51360"
"In post","2021","40-49","Office for Standards in Education","London","London","140","135","56950","51360"
"In post","2021","40-49","Office for Standards in Education","North West (England)","Outside London","130","125","42470","32010"
"In post","2021","40-49","Office for Standards in Education","South West (England)","Outside London","65","65","48200","39850"
"In post","2021","40-49","Office for Standards in Education","West Midlands (England)","Outside London","50","50","60180","51360"
"In post","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","Outside London","45","45","63900","64500"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","London","150","140","63180","59190"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","Outside London","100","100","44560","40000"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","85","80","48220","46660"
"In post","2021","40-49","Office of Rail and Road","London","London","60","55","57510","55600"
"In post","2021","40-49","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","East of England","Outside London","45","45","37980","35520"
"In post","2021","40-49","Other Cabinet Office Agencies","London","London","35","35","58670","54700"
"In post","2021","40-49","Other Cabinet Office Agencies","North West (England)","Outside London","105","100","43390","39000"
"In post","2021","40-49","Other Cabinet Office Agencies","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","Wales","Outside London","35","30","36530","34800"
"In post","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","Outside London","20","20","43690","39000"
"In post","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","15","15","48790","52170"
"In post","2021","40-49","Scotland Office","London","London","10","5","[c]","[c]"
"In post","2021","40-49","Scotland Office","Scotland","Outside London","15","15","54240","57240"
"In post","2021","40-49","Scottish Government","London","London","5","5","[c]","[c]"
"In post","2021","40-49","Scottish Government","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Scottish Government","Scotland","Outside London","5250","4985","40680","35110"
"In post","2021","40-49","The National Archives","London","London","150","140","39640","36710"
"In post","2021","40-49","UK Export Finance","London","London","110","110","58520","53950"
"In post","2021","40-49","UK Supreme Court","London","London","10","5","[c]","[c]"
"In post","2021","40-49","United Kingdom Statistics Authority","London","London","55","55","58780","53520"
"In post","2021","40-49","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
