"Status","Year","Disability","Organisation","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","290","285","45570","43270"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","60","60","37670","31780"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","160","160","47510","42910"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","65","60","41050","36340"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","London","575","570","43290","38370"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","180","175","38110","34320"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","London","1080","1060","42480","40170"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","Outside London","2335","2285","35930","36410"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","Overseas","55","55","68210","65960"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","Unknown","55","55","44560","43710"
"In post","2021","Unknown","National Records of Scotland","Scottish Government","Outside London","180","170","33200","28170"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland Office","London","35","35","45610","40500"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland Office","Outside London","30","30","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","HM Treasury","London","35","35","51010","54690"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","50","45","51820","51360"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","120","110","38640","32010"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","65","65","52720","48810"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","40","40","37390","30950"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","70","65","50580","46660"
"In post","2021","Unknown","Office of the Public Guardian","Ministry of Justice","Outside London","155","145","20560","19930"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","155","140","41620","40720"
"In post","2021","Unknown","Public Health England","Department of Health and Social Care","London","660","615","53400","46980"
"In post","2021","Unknown","Public Health England","Department of Health and Social Care","Outside London","930","860","47910","40590"
"In post","2021","Unknown","Registers of Scotland","Scottish Government","Outside London","430","400","31860","30080"
"In post","2021","Unknown","Revenue Scotland","Scottish Government","Outside London","30","30","44720","42190"
"In post","2021","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Unknown","1835","1835","37620","34460"
"In post","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","25","20","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","40","40","45960","47760"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Outside London","1665","1505","27730","22820"
"In post","2021","Unknown","Scottish Fiscal Commission","Scottish Government","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Scottish Government","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","London","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Outside London","2610","2500","41480","37580"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Scottish Government","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Scottish Government","Outside London","4015","3770","31420","33650"
"In post","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","Outside London","125","110","27820","24110"
"In post","2021","Unknown","Serious Fraud Office","Attorney General's Departments","London","130","125","47590","41240"
"In post","2021","Unknown","Social Security Scotland","Scottish Government","Outside London","325","315","32890","27150"
"In post","2021","Unknown","Standards and Testing Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","Outside London","150","140","27110","22230"
"In post","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Outside London","205","195","42670","40940"
"In post","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","The National Archives","The National Archives","London","170","160","36230","32200"
"In post","2021","Unknown","Transport Scotland","Scottish Government","Outside London","185","180","45010","44160"
"In post","2021","Unknown","UK Hydrographic Office","Ministry of Defence","Outside London","210","200","34120","33290"
"In post","2021","Unknown","UK Hydrographic Office","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","400","385","32500","26860"
"In post","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","65","65","46540","40220"
"In post","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","35","35","42900","40410"
"In post","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","205","200","40410","32540"
"In post","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","2090","1890","29940","29540"
"In post","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","London","100","95","38330","35100"
"In post","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Outside London","595","560","26900","24500"
"In post","2021","Unknown","Vehicle Certification Agency","Department for Transport","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Wales Office","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","London","25","25","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","45","45","49250","43040"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","Outside London","275","260","37430","29400"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Welsh Government","Outside London","70","70","45660","43760"
"In post","2021","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","15","15","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
