"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Security","AA/AO","30","[c]","29390","23540"
"New entrant CS","2021","50-59","Unknown","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Security","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","AA/AO","185","[c]","21340","21010"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","335","[c]","27590","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","G6/G7","85","[c]","60890","57430"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO/HEO","100","[c]","38040","37980"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","AA/AO","30","[c]","20990","21010"
"New entrant CS","2021","60-64","Declared disabled","Unknown","EO","60","[c]","28230","27570"
"New entrant CS","2021","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","No function","AA/AO","100","[c]","20250","20030"
"New entrant CS","2021","60-64","Declared non-disabled","No function","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","No function","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","No function","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","No function","SEO/HEO","50","[c]","35550","36330"
"New entrant CS","2021","60-64","Declared non-disabled","No function","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Property","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","AA/AO","215","[c]","21480","21010"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","EO","225","[c]","28300","27570"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","No function","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","No function","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Legal","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","No function","AA/AO","95","[c]","20370","20140"
"New entrant CS","2021","60-64","Unknown","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","No function","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","No function","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Property","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AA/AO","35","[c]","20780","21010"
"New entrant CS","2021","60-64","Unknown","Unknown","EO","55","[c]","27820","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
