"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","London","Heterosexual / straight","35","[c]","40230","35070"
"New entrant CS","2021","Black","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Outside London","Heterosexual / straight","60","[c]","29140","27270"
"New entrant CS","2021","Black","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","London","Heterosexual / straight","200","[c]","26850","26410"
"New entrant CS","2021","Black","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Outside London","Heterosexual / straight","125","[c]","24270","22850"
"New entrant CS","2021","Black","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
