"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Submarine Delivery Agency","Devon","10","10","[c]","[c]"
"In post","2021","16-19","Project Delivery","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","16-19","Property","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","16-19","Property","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Forestry and Land Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Forestry and Land Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Justice (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Scottish Prison Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Valuation Office Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Accountant in Bankruptcy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Lancashire","20","20","21010","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","30","30","21650","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","10","10","21560","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","West Central Scotland","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","15","15","22240","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","20","20","22830","21010"
"In post","2021","16-19","Unknown","Disclosure Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","East Anglia","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Essex","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Kent","25","25","21290","21430"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Merseyside","10","5","21430","21430"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Records of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Budget Responsibility","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Royal Fleet Auxiliary","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government (excl. agencies)","Eastern Scotland","35","35","21610","21150"
