"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Asian","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
