"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Office of Rail and Road","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Outside London","55","[c]","31740","27770"
"New entrant CS","2021","No function","Scottish Government","Outside London","345","[c]","22040","20810"
"New entrant CS","2021","No function","The National Archives","London","35","[c]","30860","28040"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","London","50","[c]","37020","32540"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Outside London","310","[c]","26890","23090"
"New entrant CS","2021","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Outside London","10","[c]","59950","66500"
"New entrant CS","2021","Project Delivery","Cabinet Office","London","35","[c]","58890","54700"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","London","25","[c]","47040","36000"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","London","25","[c]","37060","33570"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","50","[c]","39590","36740"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","40","[c]","42870","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","25","[c]","39370","34020"
"New entrant CS","2021","Project Delivery","Department for Education","London","10","[c]","49240","53420"
"New entrant CS","2021","Project Delivery","Department for Education","Outside London","30","[c]","40330","36570"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","London","10","[c]","49490","38750"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","33370","35900"
"New entrant CS","2021","Project Delivery","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","London","55","[c]","39500","34710"
"New entrant CS","2021","Project Delivery","Department for Transport","Outside London","15","[c]","30930","30730"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Outside London","30","[c]","32610","33840"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","London","10","[c]","48080","41760"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Outside London","80","[c]","39600","38630"
"New entrant CS","2021","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","London","30","[c]","41630","41500"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Outside London","1030","[c]","33270","32750"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Outside London","30","[c]","41940","48200"
"New entrant CS","2021","Project Delivery","Ministry of Justice","London","90","[c]","37580","33930"
"New entrant CS","2021","Project Delivery","Ministry of Justice","Outside London","50","[c]","29710","28900"
"New entrant CS","2021","Project Delivery","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Outside London","15","[c]","45740","42820"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Government","Outside London","25","[c]","31930","28120"
"New entrant CS","2021","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","London","10","[c]","36370","39030"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Outside London","50","[c]","36580","36030"
"New entrant CS","2021","Property","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education","Outside London","15","[c]","37780","29360"
"New entrant CS","2021","Property","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","38110","29180"
"New entrant CS","2021","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport","Outside London","10","[c]","27860","30730"
"New entrant CS","2021","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs","London","25","[c]","32950","27880"
"New entrant CS","2021","Property","HM Revenue and Customs","Outside London","245","[c]","25440","20880"
"New entrant CS","2021","Property","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence","Outside London","210","[c]","30400","30000"
"New entrant CS","2021","Property","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice","London","15","[c]","38190","34820"
"New entrant CS","2021","Property","Ministry of Justice","Outside London","30","[c]","40560","34510"
"New entrant CS","2021","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Government","Outside London","80","[c]","26360","25280"
"New entrant CS","2021","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office","London","40","[c]","33970","27500"
"New entrant CS","2021","Security","Cabinet Office","Outside London","50","[c]","21340","20800"
"New entrant CS","2021","Security","Cabinet Office","Unknown","35","[c]","26020","20860"
"New entrant CS","2021","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Transport","Outside London","15","[c]","26690","25390"
"New entrant CS","2021","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence","London","40","[c]","29270","28180"
"New entrant CS","2021","Security","Ministry of Defence","Outside London","550","[c]","25860","23540"
"New entrant CS","2021","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Justice","London","25","[c]","33270","31390"
"New entrant CS","2021","Security","Ministry of Justice","Outside London","60","[c]","27660","27700"
