"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","G6/G7","20","[c]","53410","52000"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","SEO/HEO","10","[c]","33210","34800"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","SEO/HEO","10","[c]","36920","35040"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","SEO/HEO","10","[c]","35310","32540"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","EO","35","[c]","23380","23050"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","G6/G7","25","[c]","52200","49100"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","SEO/HEO","45","[c]","34310","36030"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","Outside London","EO","10","[c]","25000","25000"
"New entrant CS","2021","Finance","Department for Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","Outside London","SEO/HEO","15","[c]","36380","36500"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","25","[c]","36050","37080"
"New entrant CS","2021","Finance","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","Outside London","AA/AO","10","[c]","19530","18060"
"New entrant CS","2021","Finance","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","Outside London","SEO/HEO","10","[c]","36330","36190"
"New entrant CS","2021","Finance","Department for Work and Pensions","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","EO","15","[c]","26790","27270"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","SEO/HEO","95","[c]","35600","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","EO","20","[c]","23630","23440"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","G6/G7","10","[c]","53600","49530"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","SEO/HEO","25","[c]","31640","28970"
"New entrant CS","2021","Finance","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","Outside London","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","Finance","HM Revenue and Customs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","Outside London","SEO/HEO","20","[c]","34290","31810"
"New entrant CS","2021","Finance","HM Treasury","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","AA/AO","25","[c]","20970","20920"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","EO","80","[c]","23330","25000"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","G6/G7","10","[c]","60840","57620"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","SEO/HEO","55","[c]","35160","33000"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
