"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Wales","Heterosexual / straight","90","[c]","25600","22260"
"New entrant CS","2021","40-49","Operational Delivery","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Wales","Unknown","55","[c]","22720","21590"
"New entrant CS","2021","40-49","Operational Delivery","West Midlands (England)","Heterosexual / straight","125","[c]","27480","22920"
"New entrant CS","2021","40-49","Operational Delivery","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","West Midlands (England)","Unknown","85","[c]","24830","22350"
"New entrant CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","85","[c]","27070","22920"
"New entrant CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","Unknown","65","[c]","23100","21510"
"New entrant CS","2021","40-49","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","London","Heterosexual / straight","40","[c]","44920","37080"
"New entrant CS","2021","40-49","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South East (England)","Heterosexual / straight","40","[c]","28080","26350"
"New entrant CS","2021","40-49","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South West (England)","Heterosexual / straight","65","[c]","26630","20920"
"New entrant CS","2021","40-49","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","London","Heterosexual / straight","95","[c]","49540","50000"
"New entrant CS","2021","40-49","Policy","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","London","Unknown","75","[c]","57100","53360"
"New entrant CS","2021","40-49","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Yorkshire and The Humber","Unknown","30","[c]","48070","49530"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Heterosexual / straight","60","[c]","40840","39000"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
