"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","National Crime Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA/AO","Female","85","[c]","21930","21480"
"Leaver CS","2021","Unknown","Scottish Government","AA/AO","Male","75","[c]","22040","20810"
"Leaver CS","2021","Unknown","Scottish Government","EO","Female","40","[c]","28420","27150"
"Leaver CS","2021","Unknown","Scottish Government","EO","Male","70","[c]","30710","33650"
"Leaver CS","2021","Unknown","Scottish Government","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SEO/HEO","Female","30","[c]","37100","36400"
"Leaver CS","2021","Unknown","Scottish Government","SEO/HEO","Male","45","[c]","40890","39500"
"Leaver CS","2021","Unknown","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","AA/AO","Female","35","[c]","22200","21950"
"Leaver CS","2021","White","Attorney General's Departments","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","G6/G7","Female","75","[c]","59310","55610"
"Leaver CS","2021","White","Attorney General's Departments","G6/G7","Male","70","[c]","59260","55610"
"Leaver CS","2021","White","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
