"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","EO","Female","95","[c]","31290","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","EO","Male","60","[c]","31100","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","EO","Female","40","[c]","29250","29290"
"New entrant CS","2021","Mid Kent","EO","Male","30","[c]","29290","29290"
"New entrant CS","2021","Mid Kent","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","AA/AO","Female","95","[c]","21040","21010"
"New entrant CS","2021","Mid Lancashire","AA/AO","Male","70","[c]","21250","21010"
"New entrant CS","2021","Mid Lancashire","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","AA/AO","Female","35","[c]","22380","21010"
"New entrant CS","2021","Milton Keynes","AA/AO","Male","55","[c]","23700","21500"
"New entrant CS","2021","Milton Keynes","EO","Female","40","[c]","27490","27570"
"New entrant CS","2021","Milton Keynes","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","AA/AO","Female","100","[c]","19810","19130"
"New entrant CS","2021","Monmouthshire and Newport","AA/AO","Male","75","[c]","19800","19130"
"New entrant CS","2021","Monmouthshire and Newport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","EO","Female","155","[c]","25130","23320"
"New entrant CS","2021","Monmouthshire and Newport","EO","Male","115","[c]","24830","23320"
"New entrant CS","2021","Monmouthshire and Newport","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","G6/G7","Male","35","[c]","52410","50000"
"New entrant CS","2021","Monmouthshire and Newport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","SEO/HEO","Female","150","[c]","32780","29540"
"New entrant CS","2021","Monmouthshire and Newport","SEO/HEO","Male","130","[c]","33480","30170"
"New entrant CS","2021","Monmouthshire and Newport","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","AA/AO","Female","40","[c]","20480","20920"
"New entrant CS","2021","North Hampshire","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","EO","Female","40","[c]","27660","27570"
"New entrant CS","2021","North Hampshire","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","AA/AO","Female","45","[c]","20310","20140"
"New entrant CS","2021","North Lanarkshire","AA/AO","Male","40","[c]","20750","20140"
"New entrant CS","2021","North Lanarkshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","EO","Female","65","[c]","27570","27570"
"New entrant CS","2021","North Northamptonshire","EO","Male","35","[c]","27640","27570"
"New entrant CS","2021","North Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","EO","Female","35","[c]","27390","27570"
"New entrant CS","2021","North Nottinghamshire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","AA/AO","Female","35","[c]","20690","20920"
"New entrant CS","2021","North Yorkshire CC","AA/AO","Male","55","[c]","23150","20920"
"New entrant CS","2021","North Yorkshire CC","EO","Female","40","[c]","27090","27570"
"New entrant CS","2021","North Yorkshire CC","EO","Male","30","[c]","27390","27570"
"New entrant CS","2021","North Yorkshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","AA/AO","Female","55","[c]","20360","20600"
"New entrant CS","2021","Norwich and East Norfolk","AA/AO","Male","45","[c]","21410","21010"
"New entrant CS","2021","Norwich and East Norfolk","EO","Female","45","[c]","26160","27570"
"New entrant CS","2021","Norwich and East Norfolk","EO","Male","30","[c]","26200","27570"
"New entrant CS","2021","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","AA/AO","Female","155","[c]","20530","20140"
"New entrant CS","2021","Nottingham","AA/AO","Male","135","[c]","21610","21010"
"New entrant CS","2021","Nottingham","EO","Female","160","[c]","25770","25560"
"New entrant CS","2021","Nottingham","EO","Male","135","[c]","25940","25560"
"New entrant CS","2021","Nottingham","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","SEO/HEO","Female","100","[c]","33600","31810"
"New entrant CS","2021","Nottingham","SEO/HEO","Male","85","[c]","34190","31810"
"New entrant CS","2021","Nottingham","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","AA/AO","Female","80","[c]","22360","21010"
"New entrant CS","2021","Oxfordshire","AA/AO","Male","90","[c]","22910","21430"
"New entrant CS","2021","Oxfordshire","EO","Female","65","[c]","25330","27570"
"New entrant CS","2021","Oxfordshire","EO","Male","40","[c]","25050","27570"
"New entrant CS","2021","Oxfordshire","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","AA/AO","Male","30","[c]","21660","20810"
"New entrant CS","2021","Perth and Kinross and Stirling","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","AA/AO","Female","35","[c]","21680","22350"
"New entrant CS","2021","Peterborough","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","EO","Female","40","[c]","27550","27570"
"New entrant CS","2021","Peterborough","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","AA/AO","Female","95","[c]","21130","20880"
"New entrant CS","2021","Plymouth","AA/AO","Male","70","[c]","21270","20880"
"New entrant CS","2021","Plymouth","EO","Female","40","[c]","27280","27570"
"New entrant CS","2021","Plymouth","EO","Male","45","[c]","26520","27130"
"New entrant CS","2021","Plymouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","AA/AO","Female","100","[c]","20310","20140"
"New entrant CS","2021","Portsmouth","AA/AO","Male","100","[c]","23490","20140"
"New entrant CS","2021","Portsmouth","EO","Female","75","[c]","27080","27570"
"New entrant CS","2021","Portsmouth","EO","Male","80","[c]","27110","27570"
