"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","EO","90","[c]","27550","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East of England","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East of England","EO","130","[c]","28340","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","AA/AO","30","[c]","25080","25110"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","EO","265","[c]","31060","31060"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","North East (England)","AA/AO","120","[c]","21010","21010"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","North East (England)","EO","50","[c]","27570","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
