"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Valleys","Outside London","AA/AO","10","[c]","20470","20500"
"Leaver CS","2021","Department for Work and Pensions","Central Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire West and Chester","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","EO","10","[c]","27160","27570"
"Leaver CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","AA/AO","10","[c]","20850","21010"
"Leaver CS","2021","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Conwy and Denbighshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","AA/AO","20","[c]","20780","21010"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Coventry","Outside London","AA/AO","10","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","Coventry","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Croydon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Croydon","London","EO","15","[c]","31010","31060"
"Leaver CS","2021","Department for Work and Pensions","Derby","Outside London","AA/AO","25","[c]","20650","21010"
"Leaver CS","2021","Department for Work and Pensions","Derby","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Devon CC","Outside London","AA/AO","45","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions","Devon CC","Outside London","EO","15","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Devon CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dorset CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dudley","Outside London","AA/AO","20","[c]","20610","21010"
"Leaver CS","2021","Department for Work and Pensions","Dudley","Outside London","EO","10","[c]","26790","26510"
"Leaver CS","2021","Department for Work and Pensions","Dudley","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dumfries and Galloway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Durham CC","Outside London","AA/AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","Durham CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Ealing","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Ealing","London","EO","15","[c]","31060","31060"
"Leaver CS","2021","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","10","[c]","20350","20500"
"Leaver CS","2021","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Derbyshire","Outside London","AA/AO","10","[c]","20440","20500"
"Leaver CS","2021","Department for Work and Pensions","East Derbyshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","10","[c]","20560","20500"
"Leaver CS","2021","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Kent","Outside London","AA/AO","25","[c]","24330","24180"
"Leaver CS","2021","Department for Work and Pensions","East Kent","Outside London","EO","15","[c]","30580","31100"
"Leaver CS","2021","Department for Work and Pensions","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Lancashire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Lancashire","Outside London","EO","10","[c]","27520","27570"
"Leaver CS","2021","Department for Work and Pensions","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Lothian and Midlothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Merseyside","Outside London","AA/AO","15","[c]","20610","20760"
"Leaver CS","2021","Department for Work and Pensions","East Merseyside","Outside London","EO","15","[c]","27360","27570"
"Leaver CS","2021","Department for Work and Pensions","East Riding of Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Riding of Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Sussex CC","Outside London","AA/AO","40","[c]","20730","21010"
"Leaver CS","2021","Department for Work and Pensions","East Sussex CC","Outside London","EO","15","[c]","27430","27570"
"Leaver CS","2021","Department for Work and Pensions","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Sussex CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Enfield","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Enfield","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex Haven Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex Thames Gateway","Outside London","AA/AO","30","[c]","23810","24180"
"Leaver CS","2021","Department for Work and Pensions","Essex Thames Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Falkirk","Outside London","AA/AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","Falkirk","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Flintshire and Wrexham","Outside London","AA/AO","20","[c]","20430","20500"
"Leaver CS","2021","Department for Work and Pensions","Flintshire and Wrexham","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Glasgow City","Outside London","AA/AO","50","[c]","20770","21010"
"Leaver CS","2021","Department for Work and Pensions","Glasgow City","Outside London","EO","45","[c]","27170","27570"
"Leaver CS","2021","Department for Work and Pensions","Glasgow City","Outside London","SEO/HEO","15","[c]","37700","36910"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire","Outside London","EO","15","[c]","27480","27570"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North East","Outside London","AA/AO","15","[c]","20690","21010"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North East","Outside London","EO","35","[c]","27460","27570"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North West","Outside London","AA/AO","45","[c]","20550","21010"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North West","Outside London","EO","25","[c]","27190","27570"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South East","Outside London","AA/AO","35","[c]","20640","21010"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South East","Outside London","EO","15","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South West","Outside London","AA/AO","20","[c]","20540","20500"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South West","Outside London","EO","15","[c]","27380","27570"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gwent Valleys","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gwent Valleys","Outside London","EO","15","[c]","27400","27570"
"Leaver CS","2021","Department for Work and Pensions","Gwent Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gwynedd","Outside London","AA/AO","15","[c]","20810","21010"
"Leaver CS","2021","Department for Work and Pensions","Gwynedd","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Hackney and Newham","London","AA/AO","25","[c]","24240","25110"
"Leaver CS","2021","Department for Work and Pensions","Hackney and Newham","London","EO","20","[c]","30870","31060"
"Leaver CS","2021","Department for Work and Pensions","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Haringey and Islington","London","AA/AO","10","[c]","24840","25110"
"Leaver CS","2021","Department for Work and Pensions","Haringey and Islington","London","EO","10","[c]","31140","31060"
"Leaver CS","2021","Department for Work and Pensions","Harrow and Hillingdon","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Harrow and Hillingdon","London","EO","20","[c]","30900","31060"
"Leaver CS","2021","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","20","[c]","20390","20500"
"Leaver CS","2021","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","EO","10","[c]","27060","27570"
