"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Legal","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Legal","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","EO","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Legal","G6/G7","Heterosexual / straight","65","45","61510","61000"
"In post","2021","65+","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Legal","G6/G7","Unknown","35","25","67420","66080"
"In post","2021","65+","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SEO/HEO","Heterosexual / straight","35","25","42460","42800"
"In post","2021","65+","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Legal","SEO/HEO","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Medicine","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","AA/AO","Heterosexual / straight","1680","1255","21480","21400"
"In post","2021","65+","Operational Delivery","AA/AO","LGBO","40","30","21460","20650"
"In post","2021","65+","Operational Delivery","AA/AO","Undeclared","350","245","21210","20830"
"In post","2021","65+","Operational Delivery","AA/AO","Unknown","725","520","22440","21440"
"In post","2021","65+","Operational Delivery","EO","Heterosexual / straight","610","450","28160","27380"
"In post","2021","65+","Operational Delivery","EO","LGBO","15","10","[c]","[c]"
"In post","2021","65+","Operational Delivery","EO","Undeclared","195","130","28410","27430"
"In post","2021","65+","Operational Delivery","EO","Unknown","215","145","28610","28130"
"In post","2021","65+","Operational Delivery","G6/G7","Heterosexual / straight","65","50","65550","65000"
"In post","2021","65+","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Operational Delivery","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","SEO/HEO","Heterosexual / straight","340","255","38750","36480"
"In post","2021","65+","Operational Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","SEO/HEO","Undeclared","70","50","38080","35230"
"In post","2021","65+","Operational Delivery","SEO/HEO","Unknown","95","65","37550","35000"
"In post","2021","65+","Operational Delivery","Unknown","Heterosexual / straight","230","180","29980","28200"
"In post","2021","65+","Operational Delivery","Unknown","LGBO","10","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","Unknown","Undeclared","40","30","33580","36580"
"In post","2021","65+","Operational Delivery","Unknown","Unknown","35","25","30320","30710"
"In post","2021","65+","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","AA/AO","Heterosexual / straight","345","310","20910","20920"
"In post","2021","65+","Other","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Other","AA/AO","Undeclared","65","60","20950","21130"
"In post","2021","65+","Other","AA/AO","Unknown","50","40","24230","21130"
"In post","2021","65+","Other","EO","Heterosexual / straight","170","155","27080","26930"
"In post","2021","65+","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","EO","Undeclared","30","25","27910","28670"
"In post","2021","65+","Other","EO","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Other","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Other","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","SEO/HEO","Heterosexual / straight","105","90","36600","35480"
"In post","2021","65+","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","65+","Other","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Other","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Other","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","65+","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning Inspectors","G6/G7","Heterosexual / straight","25","15","[c]","[c]"
"In post","2021","65+","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Planning Inspectors","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Planning Inspectors","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Policy","AA/AO","Heterosexual / straight","30","25","23650","23830"
"In post","2021","65+","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","65+","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Policy","EO","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Policy","G6/G7","Heterosexual / straight","55","45","63430","60850"
"In post","2021","65+","Policy","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Policy","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Policy","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Policy","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","SEO/HEO","Heterosexual / straight","45","40","38070","37410"
"In post","2021","65+","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Policy","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Policy","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","65+","Project Delivery","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","65+","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
