"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland","South Lanarkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","South Lanarkshire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Lothian","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Brighton and Hove","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Buckinghamshire CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Buckinghamshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Central Hampshire","Outside London","Heterosexual / straight","30","[c]","39960","33300"
"Leaver Dept.","2021","South East (England)","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Central Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Kent","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Surrey","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Sussex CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent Thames Gateway","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Medway","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Milton Keynes","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Milton Keynes","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","North Hampshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Oxfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Portsmouth","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Portsmouth","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","South Hampshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","South Hampshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","South Hampshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Southampton","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Southampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Southampton","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Surrey","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (North East)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","West Sussex (South West)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","315","[c]","34860","32210"
"Leaver Dept.","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","35","[c]","37570","37920"
"Leaver Dept.","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","55","[c]","36210","32710"
"Leaver Dept.","2021","South West (England)","Bournemouth and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bournemouth and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bristol, City of","Outside London","Heterosexual / straight","60","[c]","34500","27570"
"Leaver Dept.","2021","South West (England)","Bristol, City of","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bristol, City of","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Bristol, City of","Outside London","Unknown","75","[c]","37860","36520"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon CC","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon CC","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Plymouth","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Plymouth","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Somerset","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Somerset","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Swindon","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Swindon","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Wiltshire","Outside London","Heterosexual / straight","45","[c]","38760","37320"
"Leaver Dept.","2021","South West (England)","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Wiltshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","235","[c]","38120","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","30","[c]","34770","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Undeclared","40","[c]","38290","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","400","[c]","33870","32000"
"Leaver Dept.","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","95","[c]","33910","29240"
"Leaver Dept.","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Central Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Central Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
