"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Heart of Essex","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","West Essex","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","35","35","40090","39220"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South West","Female","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South West","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Manchester","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Manchester","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Central Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Central Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","North Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Portsmouth","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Portsmouth","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Southampton","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Hackney and Newham","Female","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Hackney and Newham","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Haringey and Islington","Female","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Haringey and Islington","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Lambeth","Female","35","30","45900","39840"
"In post","2021","Other ethnicity","Inner London - East","Lambeth","Male","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Lewisham and Southwark","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Lewisham and Southwark","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - East","Tower Hamlets","Female","60","60","45880","41760"
"In post","2021","Other ethnicity","Inner London - East","Tower Hamlets","Male","50","45","56880","55060"
"In post","2021","Other ethnicity","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Camden and City of London","Female","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Camden and City of London","Male","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inner London - West","Wandsworth","Female","5","5","[c]","[c]"
