"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Attorney General's Departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","North West (England)","AO","50","45","22130","21950"
"In post","2021","40-49","Attorney General's Departments","North West (England)","EO","65","60","28250","28430"
"In post","2021","40-49","Attorney General's Departments","North West (England)","G6","15","15","69130","67520"
"In post","2021","40-49","Attorney General's Departments","North West (England)","G7","130","120","53560","54200"
"In post","2021","40-49","Attorney General's Departments","North West (England)","HEO","25","25","33240","32500"
"In post","2021","40-49","Attorney General's Departments","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","North West (England)","SEO","10","10","38960","38180"
"In post","2021","40-49","Attorney General's Departments","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South East (England)","AO","20","20","23720","23520"
"In post","2021","40-49","Attorney General's Departments","South East (England)","EO","35","30","28890","29620"
"In post","2021","40-49","Attorney General's Departments","South East (England)","G6","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South East (England)","G7","95","90","58340","58970"
"In post","2021","40-49","Attorney General's Departments","South East (England)","HEO","25","25","35460","35630"
"In post","2021","40-49","Attorney General's Departments","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South East (England)","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South West (England)","AO","10","10","22460","21950"
"In post","2021","40-49","Attorney General's Departments","South West (England)","EO","15","15","27810","28430"
"In post","2021","40-49","Attorney General's Departments","South West (England)","G6","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South West (England)","G7","45","40","52810","51910"
"In post","2021","40-49","Attorney General's Departments","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","Wales","AO","20","20","22180","21950"
"In post","2021","40-49","Attorney General's Departments","Wales","EO","15","15","27120","27180"
"In post","2021","40-49","Attorney General's Departments","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","Wales","G7","60","50","53740","54200"
"In post","2021","40-49","Attorney General's Departments","Wales","HEO","10","10","34410","32480"
"In post","2021","40-49","Attorney General's Departments","Wales","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","AO","30","25","21940","21950"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","EO","30","30","27090","27850"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","G7","90","80","53850","53350"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","HEO","15","15","34620","34480"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","AO","40","35","22060","21950"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","EO","35","30","27410","27870"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","G6","15","15","67300","67000"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","G7","125","115","54190","54200"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","HEO","20","20","33880","32890"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","SEO","15","15","39300","38540"
"In post","2021","40-49","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","G7","15","15","52290","51190"
"In post","2021","40-49","Cabinet Office","East of England","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","East of England","SEO","10","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","London","AO","15","10","24490","24490"
"In post","2021","40-49","Cabinet Office","London","EO","55","50","28520","28330"
"In post","2021","40-49","Cabinet Office","London","G6","200","195","70900","68030"
"In post","2021","40-49","Cabinet Office","London","G7","395","385","56730","56340"
"In post","2021","40-49","Cabinet Office","London","HEO","145","145","35400","35590"
"In post","2021","40-49","Cabinet Office","London","SCS level","310","305","93720","83110"
"In post","2021","40-49","Cabinet Office","London","SEO","85","85","41950","41630"
"In post","2021","40-49","Cabinet Office","North East (England)","AO","35","30","20800","20800"
"In post","2021","40-49","Cabinet Office","North East (England)","EO","15","15","25000","25550"
"In post","2021","40-49","Cabinet Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North East (England)","G7","10","10","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North East (England)","HEO","20","20","32480","32000"
"In post","2021","40-49","Cabinet Office","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North East (England)","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","North West (England)","G6","25","25","71470","68840"
"In post","2021","40-49","Cabinet Office","North West (England)","G7","40","40","51610","49700"
"In post","2021","40-49","Cabinet Office","North West (England)","HEO","15","15","32730","32000"
"In post","2021","40-49","Cabinet Office","North West (England)","SCS level","20","20","90550","77390"
"In post","2021","40-49","Cabinet Office","North West (England)","SEO","20","15","37430","37300"
"In post","2021","40-49","Cabinet Office","Scotland","G6","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Scotland","G7","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South East (England)","G6","10","10","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South East (England)","G7","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South East (England)","HEO","10","10","34320","34210"
"In post","2021","40-49","Cabinet Office","South East (England)","SCS level","10","10","77270","71000"
"In post","2021","40-49","Cabinet Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South West (England)","G6","15","15","76580","76400"
"In post","2021","40-49","Cabinet Office","South West (England)","G7","15","15","52200","52850"
"In post","2021","40-49","Cabinet Office","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","South West (England)","SCS level","15","15","88530","74000"
"In post","2021","40-49","Cabinet Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Unknown","G6","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Unknown","G7","10","10","51580","50630"
"In post","2021","40-49","Cabinet Office","Unknown","HEO","25","20","31970","32000"
"In post","2021","40-49","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Wales","G7","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Cabinet Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","AO","30","25","20940","20920"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","EO","20","15","26360","26670"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","G6","10","10","69110","64500"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","G7","40","40","53020","50980"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","HEO","40","40","33200","33300"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","SCS level","15","15","73560","72000"
"In post","2021","40-49","Cabinet Office","Yorkshire and The Humber","SEO","30","30","39860","40580"
"In post","2021","40-49","Chancellor's other departments","London","EO","10","10","30870","31450"
"In post","2021","40-49","Chancellor's other departments","London","G6","40","35","94140","89720"
"In post","2021","40-49","Chancellor's other departments","London","G7","20","20","55640","56250"
"In post","2021","40-49","Chancellor's other departments","London","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","London","SEO","15","15","46450","45330"
"In post","2021","40-49","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chancellor's other departments","Scotland","HEO","[c]","[c]","[c]","[c]"
