"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","55","[c]","34130","32060"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Heterosexual / straight","1035","[c]","21660","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","LGBO","60","[c]","22020","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Undeclared","60","[c]","21570","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Unknown","300","[c]","24240","21030"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Heterosexual / straight","470","[c]","27460","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","LGBO","35","[c]","28320","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Unknown","110","[c]","25310","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Heterosexual / straight","105","[c]","64310","61620"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Unknown","35","[c]","74200","77520"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Heterosexual / straight","555","[c]","36490","34000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Undeclared","35","[c]","36470","37000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Unknown","100","[c]","36830","37450"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","50","[c]","26910","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","50","[c]","53120","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","110","[c]","33980","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","Heterosexual / straight","70","[c]","24520","26410"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","Unknown","45","[c]","25270","26410"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","Heterosexual / straight","80","[c]","57860","56210"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","Unknown","70","[c]","59690","57600"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","Heterosexual / straight","225","[c]","34580","34090"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","LGBO","30","[c]","33640","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","Unknown","115","[c]","35920","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","AA/AO","Heterosexual / straight","60","[c]","21880","20800"
"New entrant CS","2021","National Crime Agency","National Crime Agency","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","EO","Heterosexual / straight","515","[c]","31030","32260"
"New entrant CS","2021","National Crime Agency","National Crime Agency","EO","LGBO","40","[c]","30380","30640"
"New entrant CS","2021","National Crime Agency","National Crime Agency","EO","Undeclared","50","[c]","29060","28840"
"New entrant CS","2021","National Crime Agency","National Crime Agency","EO","Unknown","60","[c]","32250","32260"
"New entrant CS","2021","National Crime Agency","National Crime Agency","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SEO/HEO","Heterosexual / straight","195","[c]","42100","40210"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","SEO/HEO","Unknown","40","[c]","41190","40190"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
