"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","25","[c]","20890","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","20","[c]","27500","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Disclosure Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","AA/AO","25","[c]","20800","21590"
"Leaver CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Education Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","FCDO Services","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","FCDO Services","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Forestry and Land Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Internal Audit Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","London","G6/G7","10","[c]","61770","57940"
"Leaver CS","2021","40-49","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","AA/AO","20","[c]","22380","22680"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","15","[c]","19400","19930"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","10","[c]","19470","19510"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East of England","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","North East (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","North East (England)","EO","[c]","[c]","[c]","[c]"
