"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","South East (England)","Portsmouth","Male","335","325","30780","25560"
"In post","2021","Unknown","South East (England)","South Hampshire","Female","610","515","28520","26440"
"In post","2021","Unknown","South East (England)","South Hampshire","Male","600","525","28560","25610"
"In post","2021","Unknown","South East (England)","South Hampshire","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","South East (England)","Southampton","Female","65","60","28760","26130"
"In post","2021","Unknown","South East (England)","Southampton","Male","80","75","33870","29580"
"In post","2021","Unknown","South East (England)","West Kent","Female","10","5","[c]","[c]"
"In post","2021","Unknown","South East (England)","West Kent","Male","50","45","39990","38380"
"In post","2021","Unknown","South East (England)","West Surrey","Female","130","120","30820","26970"
"In post","2021","Unknown","South East (England)","West Surrey","Male","85","85","29210","27850"
"In post","2021","Unknown","South East (England)","West Sussex (North East)","Female","60","55","39630","31080"
"In post","2021","Unknown","South East (England)","West Sussex (North East)","Male","70","65","35320","29690"
"In post","2021","Unknown","South East (England)","West Sussex (South West)","Female","85","75","28000","26660"
"In post","2021","Unknown","South East (England)","West Sussex (South West)","Male","130","125","31780","28130"
"In post","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","620","575","35770","33000"
"In post","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","985","970","38970","36650"
"In post","2021","Unknown","South West (England)","Bournemouth and Poole","Female","15","15","[c]","[c]"
"In post","2021","Unknown","South West (England)","Bournemouth and Poole","Male","20","15","[c]","[c]"
"In post","2021","Unknown","South West (England)","Bristol, City of","Female","560","510","33730","30040"
"In post","2021","Unknown","South West (England)","Bristol, City of","Male","550","530","36570","31810"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Female","65","60","29480","22640"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Male","90","90","25170","21950"
"In post","2021","Unknown","South West (England)","Devon CC","Female","185","170","25880","21090"
"In post","2021","Unknown","South West (England)","Devon CC","Male","180","175","26840","22850"
"In post","2021","Unknown","South West (England)","Dorset CC","Female","135","125","27550","22600"
"In post","2021","Unknown","South West (England)","Dorset CC","Male","165","160","28850","24920"
"In post","2021","Unknown","South West (England)","Gloucestershire","Female","120","115","26860","22350"
"In post","2021","Unknown","South West (England)","Gloucestershire","Male","85","85","30550","27350"
"In post","2021","Unknown","South West (England)","Plymouth","Female","240","220","26730","22350"
"In post","2021","Unknown","South West (England)","Plymouth","Male","395","385","31030","27130"
"In post","2021","Unknown","South West (England)","Somerset","Female","115","105","30250","27020"
"In post","2021","Unknown","South West (England)","Somerset","Male","225","215","33780","33290"
"In post","2021","Unknown","South West (England)","Swindon","Female","30","30","34680","30940"
"In post","2021","Unknown","South West (England)","Swindon","Male","30","30","[c]","[c]"
"In post","2021","Unknown","South West (England)","Torbay","Female","5","5","[c]","[c]"
"In post","2021","Unknown","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Wiltshire","Female","435","405","36360","33300"
"In post","2021","Unknown","South West (England)","Wiltshire","Male","670","660","40550","37320"
"In post","2021","Unknown","Unknown","Unknown","Female","475","470","34480","32000"
"In post","2021","Unknown","Unknown","Unknown","Male","1990","1990","37870","33570"
"In post","2021","Unknown","Wales","Bridgend and Neath Port Talbot","Female","35","30","29030","27570"
"In post","2021","Unknown","Wales","Bridgend and Neath Port Talbot","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","Female","1120","995","27630","25560"
"In post","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","Male","1070","1040","29020","25560"
"In post","2021","Unknown","Wales","Central Valleys","Female","60","60","35710","32610"
"In post","2021","Unknown","Wales","Central Valleys","Male","40","40","41140","32540"
"In post","2021","Unknown","Wales","Conwy and Denbighshire","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Wales","Conwy and Denbighshire","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Wales","Flintshire and Wrexham","Female","90","85","26790","24040"
"In post","2021","Unknown","Wales","Flintshire and Wrexham","Male","85","80","25190","24440"
"In post","2021","Unknown","Wales","Gwent Valleys","Female","30","30","26310","26940"
"In post","2021","Unknown","Wales","Gwent Valleys","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Wales","Gwynedd","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Wales","Gwynedd","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Wales","Isle of Anglesey","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Wales","Isle of Anglesey","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Wales","Monmouthshire and Newport","Female","835","790","29800","27770"
"In post","2021","Unknown","Wales","Monmouthshire and Newport","Male","850","840","33860","29890"
"In post","2021","Unknown","Wales","Monmouthshire and Newport","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Wales","Powys","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Wales","Powys","Male","30","30","25570","20720"
"In post","2021","Unknown","Wales","South West Wales","Female","50","45","27550","24360"
"In post","2021","Unknown","Wales","South West Wales","Male","50","50","26510","24880"
"In post","2021","Unknown","Wales","Swansea","Female","655","585","23810","21590"
"In post","2021","Unknown","Wales","Swansea","Male","460","450","27320","22350"
"In post","2021","Unknown","West Midlands (England)","Birmingham","Female","1185","1105","29710","25560"
"In post","2021","Unknown","West Midlands (England)","Birmingham","Male","1125","1095","32200","28130"
"In post","2021","Unknown","West Midlands (England)","Coventry","Female","195","190","37340","33020"
"In post","2021","Unknown","West Midlands (England)","Coventry","Male","160","160","37460","36200"
"In post","2021","Unknown","West Midlands (England)","Dudley","Female","40","40","25020","21010"
"In post","2021","Unknown","West Midlands (England)","Dudley","Male","30","30","22560","21010"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, County of","Female","35","30","26150","21130"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, County of","Male","55","55","29600","25100"
"In post","2021","Unknown","West Midlands (England)","Sandwell","Female","15","10","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Shropshire CC","Female","45","40","28930","25200"
"In post","2021","Unknown","West Midlands (England)","Shropshire CC","Male","50","45","29360","26300"
"In post","2021","Unknown","West Midlands (England)","Solihull","Female","30","30","30950","25560"
"In post","2021","Unknown","West Midlands (England)","Solihull","Male","30","30","31040","25560"
"In post","2021","Unknown","West Midlands (England)","Staffordshire CC","Female","185","175","27940","23970"
"In post","2021","Unknown","West Midlands (England)","Staffordshire CC","Male","205","200","28560","25300"
"In post","2021","Unknown","West Midlands (England)","Stoke-on-Trent","Female","75","65","25210","18880"
"In post","2021","Unknown","West Midlands (England)","Stoke-on-Trent","Male","35","35","24970","21100"
"In post","2021","Unknown","West Midlands (England)","Telford and Wrekin","Female","210","195","31530","25560"
"In post","2021","Unknown","West Midlands (England)","Telford and Wrekin","Male","175","170","35350","26070"
"In post","2021","Unknown","West Midlands (England)","Walsall","Female","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Warwickshire","Female","30","30","24700","22920"
"In post","2021","Unknown","West Midlands (England)","Warwickshire","Male","40","40","24900","20370"
"In post","2021","Unknown","West Midlands (England)","Wolverhampton","Female","35","30","23650","21510"
"In post","2021","Unknown","West Midlands (England)","Wolverhampton","Male","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Worcestershire","Female","55","55","24260","22850"
"In post","2021","Unknown","West Midlands (England)","Worcestershire","Male","60","60","28760","24440"
"In post","2021","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","95","90","23900","22850"
"In post","2021","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","90","90","24670","24440"
"In post","2021","Unknown","Yorkshire and The Humber","Bradford","Female","310","260","25510","21440"
"In post","2021","Unknown","Yorkshire and The Humber","Bradford","Male","300","290","25870","21020"
"In post","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Female","50","45","24930","26210"
"In post","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Male","35","35","24810","27570"
"In post","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Female","50","50","23770","23410"
"In post","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Male","145","140","27600","26630"
"In post","2021","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Female","95","90","26020","22350"
"In post","2021","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Male","95","95","25150","24880"
"In post","2021","Unknown","Yorkshire and The Humber","Leeds","Female","1305","1250","33380","28970"
"In post","2021","Unknown","Yorkshire and The Humber","Leeds","Male","1265","1240","31700","25560"
"In post","2021","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Female","30","30","23700","21430"
"In post","2021","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","Female","80","75","30550","26710"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","Male","165","165","30360","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Sheffield","Female","325","310","32350","29360"
"In post","2021","Unknown","Yorkshire and The Humber","Sheffield","Male","315","310","34680","29730"
"In post","2021","Unknown","Yorkshire and The Humber","Wakefield","Female","90","85","27270","24440"
"In post","2021","Unknown","Yorkshire and The Humber","Wakefield","Male","115","115","31650","30910"
"In post","2021","Unknown","Yorkshire and The Humber","York","Female","220","205","32860","26670"
"In post","2021","Unknown","Yorkshire and The Humber","York","Male","145","140","30310","26670"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derby","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
