"Status","Year","Age","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","51680","40750"
"New entrant CS","2021","50-59","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - West","50","[c]","79450","72000"
"New entrant CS","2021","50-59","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Derbyshire and Nottinghamshire","15","[c]","26770","25560"
"New entrant CS","2021","50-59","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Greater Manchester","15","[c]","27480","25560"
"New entrant CS","2021","50-59","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Inner London - West","15","[c]","49890","52100"
"New entrant CS","2021","50-59","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northumberland and Tyne and Wear","25","[c]","27270","25560"
"New entrant CS","2021","50-59","Communications","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Inner London - West","15","[c]","42560","37350"
"New entrant CS","2021","50-59","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Eastern Scotland","35","[c]","20430","20140"
"New entrant CS","2021","50-59","Debt","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Northumberland and Tyne and Wear","30","[c]","20480","20140"
"New entrant CS","2021","50-59","Debt","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Southern Scotland","15","[c]","20140","20140"
"New entrant CS","2021","50-59","Debt","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Devon","10","[c]","38220","35250"
"New entrant CS","2021","50-59","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Wales","15","[c]","45560","49100"
"New entrant CS","2021","50-59","Digital, Data & Technology","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","48910","50960"
"New entrant CS","2021","50-59","Digital, Data & Technology","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","15","[c]","50560","38650"
"New entrant CS","2021","50-59","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - East","20","[c]","59890","59500"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - West","35","[c]","50560","52290"
"New entrant CS","2021","50-59","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Shropshire and Staffordshire","10","[c]","45340","45610"
"New entrant CS","2021","50-59","Digital, Data & Technology","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Midlands","10","[c]","43100","39200"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","44820","39330"
"New entrant CS","2021","50-59","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Inner London - West","20","[c]","48070","37640"
"New entrant CS","2021","50-59","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Yorkshire","10","[c]","39150","30450"
"New entrant CS","2021","50-59","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","31660","25000"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester","10","[c]","27270","20920"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Inner London - West","20","[c]","54940","53300"
"New entrant CS","2021","50-59","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Eastern Scotland","10","[c]","20490","20070"
"New entrant CS","2021","50-59","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inner London - East","[c]","[c]","[c]","[c]"
