"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","140","[c]","34540","27540"
"New entrant CS","2021","Ministry of Defence","Belfast","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire","AA/AO","AO","95","[c]","27370","25540"
"New entrant CS","2021","Ministry of Defence","Berkshire","EO","EO","10","[c]","34880","31380"
"New entrant CS","2021","Ministry of Defence","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bexley and Greenwich","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Birmingham","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Birmingham","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Birmingham","SEO/HEO","SEO","10","[c]","41820","40000"
"New entrant CS","2021","Ministry of Defence","Bournemouth and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bournemouth and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","AA/AO","AO","20","[c]","21850","21870"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","EO","EO","25","[c]","27190","27510"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","SEO/HEO","HEO","20","[c]","35020","35000"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","SEO/HEO","SEO","10","[c]","42020","42000"
"New entrant CS","2021","Ministry of Defence","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","AA/AO","AO","20","[c]","22880","20920"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","EO","EO","25","[c]","26120","26350"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","SEO/HEO","HEO","20","[c]","32960","33000"
"New entrant CS","2021","Ministry of Defence","Cambridgeshire CC","SEO/HEO","SEO","15","[c]","40270","40000"
"New entrant CS","2021","Ministry of Defence","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Camden and City of London","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Bedfordshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Bedfordshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Bedfordshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","AA/AO","AA","20","[c]","18350","18760"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","AA/AO","AO","70","[c]","21940","20920"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","EO","EO","60","[c]","25790","26350"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","G6/G7","G7","15","[c]","56760","53500"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","SEO/HEO","HEO","55","[c]","31510","33000"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","SEO/HEO","SEO","45","[c]","39490","40000"
"New entrant CS","2021","Ministry of Defence","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","AA/AO","AO","10","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Clackmannanshire and Fife","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","AA","15","[c]","19330","19560"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derby","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derby","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon CC","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon CC","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","AA/AO","AO","15","[c]","20860","20920"
"New entrant CS","2021","Ministry of Defence","Dorset CC","EO","EO","10","[c]","26230","26350"
"New entrant CS","2021","Ministry of Defence","Dorset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Durham CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","EO","EO","20","[c]","18700","16780"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AA","30","[c]","19530","19560"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AO","40","[c]","24770","23540"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Kent","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","AA/AO","AO","10","[c]","24930","22230"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","EO","EO","15","[c]","26350","26350"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Surrey","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Sussex CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","AA/AO","AO","10","[c]","24530","20920"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Fermanagh and Omagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","AA/AO","AO","15","[c]","20900","20920"
"New entrant CS","2021","Ministry of Defence","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","AA/AO","AO","40","[c]","21040","20920"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hackney and Newham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hackney and Newham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Haringey and Islington","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Haringey and Islington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","EO","EO","10","[c]","20910","19040"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","AA/AO","AO","20","[c]","27120","20920"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","EO","EO","15","[c]","29060","30750"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
