"Status","Year","Disability","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","30","[c]","39000","39000"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","EO","EO","205","[c]","26530","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","G6","75","[c]","65840","66230"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","G7","165","[c]","52200","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","40","[c]","100030","85500"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","390","[c]","31830","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","155","[c]","39660","40650"
"New entrant CS","2021","Unknown","Disclosure Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Disclosure Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","AA/AO","AA","70","[c]","18800","18060"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","AA/AO","AO","60","[c]","21590","21590"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","AA/AO","AO","75","[c]","24390","23990"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","EO","EO","45","[c]","26070","26130"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","SEO/HEO","SEO","35","[c]","37250","36500"
"New entrant CS","2021","Unknown","Education Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","AA/AO","AA","210","[c]","17440","16840"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","AA/AO","AO","665","[c]","20530","19930"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","EO","EO","90","[c]","23110","22570"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","SEO/HEO","HEO","95","[c]","27870","28600"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","SEO/HEO","SEO","30","[c]","36130","36800"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","AO","515","[c]","22530","22350"
"New entrant CS","2021","Unknown","HM Land Registry","EO","EO","50","[c]","27820","27130"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO/HEO","SEO","35","[c]","41530","38550"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","AA/AO","AA","565","[c]","20950","20600"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","AA/AO","AO","1055","[c]","25220","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","EO","EO","55","[c]","25800","24620"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","SEO/HEO","HEO","50","[c]","30490","30120"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Unknown","Unknown","410","[c]","22400","22920"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","AA/AO","AO","1975","[c]","20240","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","EO","EO","625","[c]","25700","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","G6/G7","G7","50","[c]","54080","52580"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","305","[c]","32830","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","60","[c]","38910","38630"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","AA/AO","AO","435","[c]","21890","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","EO","EO","690","[c]","26720","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","G6/G7","G6","30","[c]","69570","68700"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","G6/G7","G7","150","[c]","57190","57430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","SEO/HEO","HEO","215","[c]","34260","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","SEO/HEO","SEO","155","[c]","41950","41950"
"New entrant CS","2021","Unknown","Insolvency Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","AA/AO","AO","110","[c]","21140","20880"
"New entrant CS","2021","Unknown","Insolvency Service","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","AA/AO","AO","50","[c]","24400","26590"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","AA/AO","AA","125","[c]","19370","19560"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","AA/AO","AO","255","[c]","25960","23540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","EO","EO","140","[c]","25970","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","G6/G7","G7","35","[c]","69380","74900"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","90","[c]","34920","33180"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","45","[c]","40920","40000"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","EO","EO","45","[c]","25360","26410"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","G6/G7","G7","70","[c]","59660","57600"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","50","[c]","31170","30850"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","70","[c]","39120","37000"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","AA/AO","AO","80","[c]","21920","20800"
