"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","London","Heterosexual / straight","165","155","71400","74480"
"In post","2021","40-49","Competition and Markets Authority","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","London","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","35","35","35410","33040"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","East of England","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","760","725","56340","53760"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","London","LGBO","60","55","62090","63310"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","London","Undeclared","115","110","54650","53750"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","London","Unknown","115","110","50330","48460"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","30","30","34170","31850"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","75","70","35880","35070"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","45","45","31100","29360"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","60","55","41790","31200"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","45","40","39890","38380"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","510","475","43300","41900"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","455","425","39480","38000"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Wales","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","50","50","39630","38000"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Wales","Unknown","205","195","37550","34390"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","115","110","36480","35240"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","60","60","30220","26290"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","30","30","34990","34500"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","205","200","58410","58190"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","London","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","London","Unknown","35","30","57000","58600"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","East Midlands (England)","Heterosexual / straight","80","70","43140","40300"
"In post","2021","40-49","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Department for Education","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Department for Education","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","London","Heterosexual / straight","420","395","55960","54400"
"In post","2021","40-49","Department for Education","London","LGBO","35","35","58030","61130"
"In post","2021","40-49","Department for Education","London","Undeclared","35","30","55170","53420"
"In post","2021","40-49","Department for Education","London","Unknown","135","125","60000","57580"
"In post","2021","40-49","Department for Education","North East (England)","Heterosexual / straight","190","180","40790","37100"
"In post","2021","40-49","Department for Education","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Department for Education","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Department for Education","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Department for Education","North West (England)","Heterosexual / straight","190","185","43930","42220"
"In post","2021","40-49","Department for Education","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Department for Education","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Department for Education","North West (England)","Unknown","35","30","40080","36960"
"In post","2021","40-49","Department for Education","South West (England)","Heterosexual / straight","40","40","50370","50400"
"In post","2021","40-49","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","South West (England)","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
