"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","260","[c]","33050","32560"
"New entrant CS","2021","Department for International Trade","AA/AO","Female","30","[c]","18430","18200"
"New entrant CS","2021","Department for International Trade","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","EO","Female","40","[c]","25800","26250"
"New entrant CS","2021","Department for International Trade","EO","Male","30","[c]","25780","26250"
"New entrant CS","2021","Department for International Trade","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SEO/HEO","Female","105","[c]","34020","31800"
"New entrant CS","2021","Department for International Trade","SEO/HEO","Male","105","[c]","33570","31800"
"New entrant CS","2021","Department for Transport (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","EO","Female","80","[c]","27270","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","EO","Male","55","[c]","27030","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","G6/G7","Female","40","[c]","57170","54110"
"New entrant CS","2021","Department for Transport (excl. agencies)","G6/G7","Male","45","[c]","58440","54650"
"New entrant CS","2021","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","SEO/HEO","Female","140","[c]","34730","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","SEO/HEO","Male","180","[c]","34850","34710"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Female","2950","[c]","21680","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Male","2580","[c]","21530","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","EO","Female","6765","[c]","28620","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","EO","Male","4120","[c]","28530","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Female","55","[c]","55640","54000"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Male","115","[c]","59330","57500"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","200","[c]","34800","35000"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","190","[c]","35570","35310"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","EO","Female","140","[c]","26620","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","EO","Male","75","[c]","26430","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Female","135","[c]","56510","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Male","115","[c]","56510","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","365","[c]","33910","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","220","[c]","34330","32790"
"New entrant CS","2021","Disclosure Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","AA/AO","Female","155","[c]","19540","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","AA/AO","Male","110","[c]","20400","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","EO","Male","30","[c]","26460","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","AA/AO","Female","40","[c]","21700","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","AA/AO","Male","80","[c]","25070","26580"
"New entrant CS","2021","Driver and Vehicle Standards Agency","EO","Female","30","[c]","24990","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","EO","Male","50","[c]","26980","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","SEO/HEO","Male","30","[c]","37170","34080"
"New entrant CS","2021","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Female","40","[c]","34620","32350"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Male","30","[c]","35520","37350"
"New entrant CS","2021","Food Standards Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Male","40","[c]","21770","21710"
"New entrant CS","2021","Forestry and Land Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Female","55","[c]","27680","26950"
"New entrant CS","2021","Government Legal Department","EO","Male","35","[c]","27860","26950"
"New entrant CS","2021","Government Legal Department","G6/G7","Female","65","[c]","54480","50500"
"New entrant CS","2021","Government Legal Department","G6/G7","Male","35","[c]","56160","50500"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Female","40","[c]","42830","43920"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Female","40","[c]","26520","26370"
"New entrant CS","2021","Health and Safety Executive","EO","Male","35","[c]","26450","26370"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Female","35","[c]","36670","34930"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Male","35","[c]","42420","39330"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Female","1070","[c]","19660","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Male","580","[c]","19680","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Female","135","[c]","23770","23110"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Male","65","[c]","23360","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Female","185","[c]","29260","28600"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Male","120","[c]","30380","30850"
"New entrant CS","2021","HM Land Registry","AA/AO","Female","325","[c]","22490","22350"
