"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","60-64","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","AA/AO","AA","25","20","20160","20070"
"In post","2021","60-64","Finance","AA/AO","AO","130","100","21670","21440"
"In post","2021","60-64","Finance","EO","EO","120","105","27600","27460"
"In post","2021","60-64","Finance","G6/G7","G6","20","20","68990","68720"
"In post","2021","60-64","Finance","G6/G7","G7","60","55","56960","57500"
"In post","2021","60-64","Finance","SCS level","SCS level","20","20","97420","92440"
"In post","2021","60-64","Finance","SEO/HEO","HEO","100","90","35440","34610"
"In post","2021","60-64","Finance","SEO/HEO","SEO","120","110","44990","44430"
"In post","2021","60-64","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","AA/AO","AO","100","85","21950","21590"
"In post","2021","60-64","Human Resources","EO","EO","80","70","28300","27460"
"In post","2021","60-64","Human Resources","G6/G7","G6","15","10","69520","67460"
"In post","2021","60-64","Human Resources","G6/G7","G7","55","45","59500","58540"
"In post","2021","60-64","Human Resources","SCS level","SCS level","10","10","107460","101910"
"In post","2021","60-64","Human Resources","SEO/HEO","HEO","115","90","34460","33480"
"In post","2021","60-64","Human Resources","SEO/HEO","SEO","80","70","43470","42410"
"In post","2021","60-64","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inspector of Education and Training","G6/G7","G6","25","20","80590","85550"
"In post","2021","60-64","Inspector of Education and Training","G6/G7","G7","30","30","73370","75500"
"In post","2021","60-64","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Inspector of Education and Training","SEO/HEO","SEO","40","35","51360","51360"
"In post","2021","60-64","Intelligence Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","AA/AO","AO","15","15","23380","21440"
"In post","2021","60-64","Intelligence Analysis","EO","EO","90","75","28850","28350"
"In post","2021","60-64","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","SEO/HEO","HEO","45","35","35680","35670"
"In post","2021","60-64","Intelligence Analysis","SEO/HEO","SEO","25","20","45400","44960"
"In post","2021","60-64","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","EO","EO","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","SEO/HEO","HEO","15","15","35500","34610"
"In post","2021","60-64","Internal Audit","SEO/HEO","SEO","30","25","45820","45390"
"In post","2021","60-64","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","G6/G7","G6","10","10","68250","67960"
"In post","2021","60-64","International Trade","G6/G7","G7","10","10","56260","56400"
"In post","2021","60-64","International Trade","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","SEO/HEO","SEO","10","10","41680","41680"
"In post","2021","60-64","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","AA/AO","AO","40","35","22260","21580"
"In post","2021","60-64","Knowledge and Information Management","EO","EO","55","45","27600","26780"
"In post","2021","60-64","Knowledge and Information Management","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","G6/G7","G7","15","15","54910","56840"
"In post","2021","60-64","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","SEO/HEO","HEO","40","35","34310","33630"
"In post","2021","60-64","Knowledge and Information Management","SEO/HEO","SEO","30","25","42990","43170"
"In post","2021","60-64","Legal","AA/AO","AO","30","30","22720","21440"
"In post","2021","60-64","Legal","EO","EO","90","70","28220","28130"
"In post","2021","60-64","Legal","G6/G7","G6","60","55","74070","74790"
"In post","2021","60-64","Legal","G6/G7","G7","280","230","60390","60710"
"In post","2021","60-64","Legal","SCS level","SCS level","25","25","94160","92510"
"In post","2021","60-64","Legal","SEO/HEO","HEO","100","75","35480","35000"
"In post","2021","60-64","Legal","SEO/HEO","SEO","115","95","45780","45290"
"In post","2021","60-64","Medicine","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","60-64","Medicine","AA/AO","AO","15","15","23350","22640"
"In post","2021","60-64","Medicine","EO","EO","35","30","32940","30620"
"In post","2021","60-64","Medicine","G6/G7","G6","15","10","80460","74730"
"In post","2021","60-64","Medicine","G6/G7","G7","40","30","77480","86460"
"In post","2021","60-64","Medicine","SCS level","SCS level","65","50","121680","114000"
"In post","2021","60-64","Medicine","SEO/HEO","HEO","40","35","37240","37890"
"In post","2021","60-64","Medicine","SEO/HEO","SEO","10","10","44040","44500"
"In post","2021","60-64","Operational Delivery","AA/AO","AA","1890","1510","19840","20070"
"In post","2021","60-64","Operational Delivery","AA/AO","AO","5885","4585","22950","21440"
"In post","2021","60-64","Operational Delivery","EO","EO","3525","2760","28500","27850"
"In post","2021","60-64","Operational Delivery","G6/G7","G6","95","85","71950","70500"
"In post","2021","60-64","Operational Delivery","G6/G7","G7","275","250","58100","56680"
"In post","2021","60-64","Operational Delivery","SCS level","SCS level","45","40","104110","99470"
"In post","2021","60-64","Operational Delivery","SEO/HEO","HEO","1375","1085","34810","34000"
"In post","2021","60-64","Operational Delivery","SEO/HEO","SEO","625","530","45430","42720"
"In post","2021","60-64","Operational Delivery","Unknown","Unknown","970","835","30750","28200"
"In post","2021","60-64","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Operational Research","G6/G7","G7","25","20","54690","56350"
"In post","2021","60-64","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","60-64","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","AA/AO","AA","385","360","19410","18800"
"In post","2021","60-64","Other","AA/AO","AO","865","805","22060","21130"
"In post","2021","60-64","Other","EO","EO","630","575","27200","26930"
"In post","2021","60-64","Other","G6/G7","G6","40","35","77690","73070"
"In post","2021","60-64","Other","G6/G7","G7","95","90","57340","57070"
"In post","2021","60-64","Other","SCS level","SCS level","30","30","105210","92480"
"In post","2021","60-64","Other","SEO/HEO","HEO","320","295","34060","33300"
"In post","2021","60-64","Other","SEO/HEO","SEO","160","145","42800","41610"
"In post","2021","60-64","Other","Unknown","Unknown","155","150","40200","37000"
"In post","2021","60-64","Planning","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning Inspectors","G6/G7","G6","25","20","65670","65270"
"In post","2021","60-64","Planning Inspectors","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","60-64","Policy","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","60-64","Policy","AA/AO","AO","60","55","23850","23500"
"In post","2021","60-64","Policy","EO","EO","140","130","29080","28850"
"In post","2021","60-64","Policy","G6/G7","G6","105","95","70870","70410"
"In post","2021","60-64","Policy","G6/G7","G7","195","185","57510","57640"
"In post","2021","60-64","Policy","SCS level","SCS level","70","70","95830","87480"
"In post","2021","60-64","Policy","SEO/HEO","HEO","170","155","35380","35480"
"In post","2021","60-64","Policy","SEO/HEO","SEO","190","170","43510","43460"
"In post","2021","60-64","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","AA/AO","AO","30","25","21980","21580"
"In post","2021","60-64","Project Delivery","EO","EO","130","120","27320","26670"
"In post","2021","60-64","Project Delivery","G6/G7","G6","50","45","67500","65890"
"In post","2021","60-64","Project Delivery","G6/G7","G7","165","145","54270","54540"
"In post","2021","60-64","Project Delivery","SCS level","SCS level","25","25","102500","96440"
"In post","2021","60-64","Project Delivery","SEO/HEO","HEO","245","225","34080","33300"
"In post","2021","60-64","Project Delivery","SEO/HEO","SEO","295","260","41770","40960"
"In post","2021","60-64","Project Delivery","Unknown","Unknown","35","30","47090","42950"
"In post","2021","60-64","Property","AA/AO","AA","120","115","17700","17230"
"In post","2021","60-64","Property","AA/AO","AO","55","45","22160","21590"
"In post","2021","60-64","Property","EO","EO","145","130","27700","26850"
"In post","2021","60-64","Property","G6/G7","G6","40","35","67420","65370"
"In post","2021","60-64","Property","G6/G7","G7","85","75","56730","56000"
"In post","2021","60-64","Property","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Property","SEO/HEO","HEO","205","185","34300","33300"
"In post","2021","60-64","Property","SEO/HEO","SEO","165","145","43510","43830"
"In post","2021","60-64","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","EO","EO","5","5","[c]","[c]"
"In post","2021","60-64","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","AA/AO","AA","15","15","19090","18800"
"In post","2021","60-64","Science and Engineering","AA/AO","AO","145","140","22320","22500"
"In post","2021","60-64","Science and Engineering","EO","EO","140","125","27110","26930"
"In post","2021","60-64","Science and Engineering","G6/G7","G6","65","55","71680","69820"
"In post","2021","60-64","Science and Engineering","G6/G7","G7","175","155","53450","53970"
"In post","2021","60-64","Science and Engineering","SCS level","SCS level","15","15","100960","105150"
"In post","2021","60-64","Science and Engineering","SEO/HEO","HEO","200","185","34670","34250"
"In post","2021","60-64","Science and Engineering","SEO/HEO","SEO","255","230","42630","41910"
"In post","2021","60-64","Science and Engineering","Unknown","Unknown","55","50","42430","41900"
"In post","2021","60-64","Security","AA/AO","AA","370","340","20060","19560"
"In post","2021","60-64","Security","AA/AO","AO","185","165","32120","39070"
"In post","2021","60-64","Security","EO","EO","90","85","28130","26670"
"In post","2021","60-64","Security","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Security","G6/G7","G7","20","20","58450","59160"
"In post","2021","60-64","Security","SEO/HEO","HEO","50","45","36250","33540"
"In post","2021","60-64","Security","SEO/HEO","SEO","40","35","47140","45100"
"In post","2021","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","G6/G7","G7","10","10","53560","51040"
"In post","2021","60-64","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","SEO/HEO","SEO","10","10","45880","47000"
"In post","2021","60-64","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","EO","EO","10","10","[c]","[c]"
"In post","2021","60-64","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","G6/G7","G7","15","10","58700","59300"
"In post","2021","60-64","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Statistics","SEO/HEO","SEO","10","10","41530","41760"
"In post","2021","60-64","Tax","AA/AO","AO","120","105","20720","20140"
"In post","2021","60-64","Tax","EO","EO","330","245","28130","28130"
"In post","2021","60-64","Tax","G6/G7","G6","75","60","70500","71290"
"In post","2021","60-64","Tax","G6/G7","G7","135","100","55910","53150"
"In post","2021","60-64","Tax","SCS level","SCS level","10","10","89860","86080"
"In post","2021","60-64","Tax","SEO/HEO","HEO","385","290","34540","35000"
"In post","2021","60-64","Tax","SEO/HEO","SEO","170","130","40940","40170"
"In post","2021","60-64","Unknown","AA/AO","AA","170","150","21400","22230"
"In post","2021","60-64","Unknown","AA/AO","AO","3770","2980","21320","21010"
"In post","2021","60-64","Unknown","EO","EO","4800","3685","28060","27570"
"In post","2021","60-64","Unknown","G6/G7","G6","165","145","71340","72190"
"In post","2021","60-64","Unknown","G6/G7","G7","270","230","55770","54700"
"In post","2021","60-64","Unknown","SCS level","SCS level","80","75","100880","88750"
"In post","2021","60-64","Unknown","SEO/HEO","HEO","855","685","34500","34290"
"In post","2021","60-64","Unknown","SEO/HEO","SEO","395","320","41970","40670"
"In post","2021","60-64","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Veterinarian","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","60-64","Veterinarian","G6/G7","G7","10","10","56990","55190"
