"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Commercial","Dorset CC","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Durham CC","Outside London","20","15","47070","44850"
"In post","2021","Commercial","Commercial","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","10","10","34280","30930"
"In post","2021","Commercial","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","East Riding of Yorkshire","Outside London","10","10","42650","40870"
"In post","2021","Commercial","Commercial","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Flintshire and Wrexham","Outside London","25","25","33920","30800"
"In post","2021","Commercial","Commercial","Glasgow City","Outside London","90","90","35010","33300"
"In post","2021","Commercial","Commercial","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester South West","Outside London","60","55","40360","38630"
"In post","2021","Commercial","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Hertfordshire","Outside London","10","10","48170","42300"
"In post","2021","Commercial","Commercial","Hounslow and Richmond upon Thames","London","50","45","33340","27240"
"In post","2021","Commercial","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Kent Thames Gateway","Outside London","10","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Kingston upon Hull, City of","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Lambeth","London","15","15","49260","48900"
"In post","2021","Commercial","Commercial","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Leeds","Outside London","165","160","40680","36820"
"In post","2021","Commercial","Commercial","Leicester","Outside London","15","15","38790","33840"
"In post","2021","Commercial","Commercial","Leicestershire CC and Rutland","Outside London","15","15","43690","49870"
"In post","2021","Commercial","Commercial","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Liverpool","Outside London","195","190","34500","34800"
"In post","2021","Commercial","Commercial","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Manchester","Outside London","105","100","39550","36780"
"In post","2021","Commercial","Commercial","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Milton Keynes","Outside London","75","75","43780","41160"
"In post","2021","Commercial","Commercial","Monmouthshire and Newport","Outside London","100","95","35580","31700"
"In post","2021","Commercial","Commercial","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","North Yorkshire CC","Outside London","10","10","34760","34880"
"In post","2021","Commercial","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Norwich and East Norfolk","Outside London","90","90","35650","34800"
"In post","2021","Commercial","Commercial","Nottingham","Outside London","35","35","39560","39450"
"In post","2021","Commercial","Commercial","Overseas","Overseas","35","35","49590","43300"
"In post","2021","Commercial","Commercial","Oxfordshire","Outside London","20","20","33710","33300"
"In post","2021","Commercial","Commercial","Perth and Kinross and Stirling","Outside London","10","10","25280","25870"
"In post","2021","Commercial","Commercial","Peterborough","Outside London","35","35","40650","36970"
"In post","2021","Commercial","Commercial","Plymouth","Outside London","25","25","40310","38550"
"In post","2021","Commercial","Commercial","Portsmouth","Outside London","50","50","34520","33300"
"In post","2021","Commercial","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Sefton","Outside London","15","15","40060","33050"
"In post","2021","Commercial","Commercial","Sheffield","Outside London","55","55","38850","38000"
"In post","2021","Commercial","Commercial","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Somerset","Outside London","25","25","47780","42510"
"In post","2021","Commercial","Commercial","South and West Derbyshire","Outside London","20","20","52480","53400"
"In post","2021","Commercial","Commercial","South Hampshire","Outside London","15","10","48680","42080"
"In post","2021","Commercial","Commercial","South Lanarkshire","Outside London","65","65","40210","39630"
"In post","2021","Commercial","Commercial","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Staffordshire CC","Outside London","70","65","39280","33300"
"In post","2021","Commercial","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Suffolk","Outside London","20","20","45350","44760"
"In post","2021","Commercial","Commercial","Swansea","Outside London","165","155","33420","31040"
"In post","2021","Commercial","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Telford and Wrekin","Outside London","20","20","40530","39000"
"In post","2021","Commercial","Commercial","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Tower Hamlets","London","55","55","44720","40480"
"In post","2021","Commercial","Commercial","Tyneside","Outside London","20","20","40730","40930"
"In post","2021","Commercial","Commercial","Unknown","Unknown","10","10","35360","37130"
"In post","2021","Commercial","Commercial","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Warrington","Outside London","20","20","37820","35900"
"In post","2021","Commercial","Commercial","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Cumbria","Outside London","15","15","39570","38860"
"In post","2021","Commercial","Commercial","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Lothian","Outside London","10","10","33400","39500"
"In post","2021","Commercial","Commercial","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Surrey","Outside London","15","15","40500","39920"
"In post","2021","Commercial","Commercial","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Westminster","London","445","435","49890","43290"
"In post","2021","Commercial","Commercial","Wiltshire","Outside London","180","170","33530","34800"
"In post","2021","Commercial","Commercial","Wirral","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Worcestershire","Outside London","10","10","47580","48260"
"In post","2021","Commercial","Commercial","York","Outside London","45","45","42510","38180"
"In post","2021","Commercial","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Leeds","Outside London","10","10","30380","26700"
"In post","2021","Commercial","Finance","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Nottingham","Outside London","10","10","28180","25890"
"In post","2021","Commercial","Finance","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Finance","Westminster","London","15","15","38740","34090"
"In post","2021","Commercial","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","50","43220","33300"
"In post","2021","Commercial","Knowledge and Information Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Buckinghamshire CC","Outside London","10","10","31320","29930"
"In post","2021","Commercial","Knowledge and Information Management","Cambridgeshire CC","Outside London","65","65","34450","33300"
"In post","2021","Commercial","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Central Bedfordshire","Outside London","5","5","[c]","[c]"
