"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
