"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Social Security Scotland","Eastern Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Angus and Dundee City","SEO/HEO","70","70","35450","33620"
"In post","2021","Social Security Scotland","Eastern Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","City of Edinburgh","SEO/HEO","15","15","37660","38540"
"In post","2021","Social Security Scotland","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Highlands and Islands","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","Glasgow City","AA/AO","245","235","20480","20060"
"In post","2021","Social Security Scotland","West Central Scotland","Glasgow City","EO","165","160","26900","26160"
"In post","2021","Social Security Scotland","West Central Scotland","Glasgow City","G6/G7","110","110","60960","61010"
"In post","2021","Social Security Scotland","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","Glasgow City","SEO/HEO","205","205","36530","35110"
"In post","2021","Social Security Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","5","5","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","Westminster","G6/G7","15","15","60200","56730"
"In post","2021","Standards and Testing Agency","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","Westminster","SEO/HEO","25","20","41880","44540"
"In post","2021","Standards and Testing Agency","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Tees Valley and Durham","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Tees Valley and Durham","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands","Coventry","G6/G7","15","15","54230","50630"
"In post","2021","Standards and Testing Agency","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands","Coventry","SEO/HEO","40","35","34490","34870"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","AA/AO","115","110","21800","22230"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","EO","60","55","28570","27150"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","G6/G7","15","15","62600","62480"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","SEO/HEO","50","50","39490","39110"
"In post","2021","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","West Cumbria","Unknown","155","150","42610","41000"
"In post","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Derby","Unknown","15","15","41190","40000"
"In post","2021","Submarine Delivery Agency","Devon","Plymouth","Unknown","100","100","37360","37400"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Clackmannanshire and Fife","Unknown","25","25","42720","41080"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1370","1340","41930","39860"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","30","30","40980","40930"
"In post","2021","Submarine Delivery Agency","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Overseas","Unknown","25","25","37770","36710"
"In post","2021","Submarine Delivery Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","65","60","37840","40580"
"In post","2021","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands","Coventry","AA/AO","10","10","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands","Coventry","EO","25","25","25420","25000"
"In post","2021","Teaching Regulation Agency","West Midlands","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands","Coventry","SEO/HEO","25","25","32700","30200"
"In post","2021","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","95","85","21250","20650"
"In post","2021","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","75","75","25550","24630"
"In post","2021","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","90","85","53110","50710"
"In post","2021","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","10","10","[c]","[c]"
"In post","2021","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","275","265","35920","34770"
"In post","2021","Transport Scotland","Eastern Scotland","City of Edinburgh","AA/AO","10","5","[c]","[c]"
"In post","2021","Transport Scotland","Eastern Scotland","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2021","Transport Scotland","Eastern Scotland","City of Edinburgh","G6/G7","35","30","62520","61010"
"In post","2021","Transport Scotland","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Eastern Scotland","City of Edinburgh","SEO/HEO","50","50","38020","38540"
"In post","2021","Transport Scotland","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","West Central Scotland","Glasgow City","AA/AO","50","50","22890","23340"
"In post","2021","Transport Scotland","West Central Scotland","Glasgow City","EO","30","30","27940","28170"
"In post","2021","Transport Scotland","West Central Scotland","Glasgow City","G6/G7","100","100","63750","63060"
"In post","2021","Transport Scotland","West Central Scotland","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2021","Transport Scotland","West Central Scotland","Glasgow City","SEO/HEO","200","195","40680","39660"
"In post","2021","UK Export Finance","Inner London - West","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Inner London - West","Westminster","EO","45","45","29640","29000"
"In post","2021","UK Export Finance","Inner London - West","Westminster","G6/G7","120","120","67800","66690"
"In post","2021","UK Export Finance","Inner London - West","Westminster","SCS level","25","25","117220","101500"
"In post","2021","UK Export Finance","Inner London - West","Westminster","SEO/HEO","195","195","42550","42240"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Somerset","AA/AO","80","80","20360","20170"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Somerset","EO","225","210","27500","26740"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Somerset","G6/G7","60","60","57430","53720"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Somerset","SCS level","5","5","[c]","[c]"
