"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Communications","Chancellor's other departments","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","London","Inner London - West","10","[c]","40320","38750"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","London","Inner London - West","10","[c]","48680","39300"
"Leaver CS","2021","Communications","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Work and Pensions","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","London","Inner London - East","10","[c]","37540","33100"
"Leaver CS","2021","Communications","Department of Health and Social Care","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","London","Outer London - West and North West","15","[c]","22470","19940"
"Leaver CS","2021","Communications","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other Cabinet Office Agencies","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scottish Government","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","London","Inner London - West","15","[c]","44860","35770"
"Leaver CS","2021","Counter Fraud","Cabinet Office","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","HM Treasury","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","London","Inner London - East","35","[c]","44030","43890"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","London","Inner London - West","10","[c]","57860","60640"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
