"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South East (England)","Brighton and Hove","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Buckinghamshire CC","Female","Heterosexual / straight","735","690","31150","28670"
"In post","2021","South East (England)","Buckinghamshire CC","Female","LGBO","45","45","28330","27850"
"In post","2021","South East (England)","Buckinghamshire CC","Female","Undeclared","90","85","29440","28670"
"In post","2021","South East (England)","Buckinghamshire CC","Female","Unknown","110","100","32680","28670"
"In post","2021","South East (England)","Buckinghamshire CC","Male","Heterosexual / straight","510","500","33760","31420"
"In post","2021","South East (England)","Buckinghamshire CC","Male","LGBO","20","20","[c]","[c]"
"In post","2021","South East (England)","Buckinghamshire CC","Male","Undeclared","70","65","34410","33960"
"In post","2021","South East (England)","Buckinghamshire CC","Male","Unknown","100","95","33140","32040"
"In post","2021","South East (England)","Buckinghamshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Buckinghamshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Central Hampshire","Female","Heterosexual / straight","1425","1345","33130","32770"
"In post","2021","South East (England)","Central Hampshire","Female","LGBO","70","65","30880","29200"
"In post","2021","South East (England)","Central Hampshire","Female","Undeclared","180","170","33600","33300"
"In post","2021","South East (England)","Central Hampshire","Female","Unknown","190","180","37050","33300"
"In post","2021","South East (England)","Central Hampshire","Male","Heterosexual / straight","1650","1615","37940","36460"
"In post","2021","South East (England)","Central Hampshire","Male","LGBO","65","65","34950","31300"
"In post","2021","South East (England)","Central Hampshire","Male","Undeclared","250","245","38170","37320"
"In post","2021","South East (England)","Central Hampshire","Male","Unknown","355","345","40940","37320"
"In post","2021","South East (England)","Central Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Central Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Kent","Female","Heterosexual / straight","1495","1335","27830","25940"
"In post","2021","South East (England)","East Kent","Female","LGBO","60","60","27320","25110"
"In post","2021","South East (England)","East Kent","Female","Undeclared","250","220","28550","27370"
"In post","2021","South East (England)","East Kent","Female","Unknown","255","225","28300","25110"
"In post","2021","South East (England)","East Kent","Male","Heterosexual / straight","1535","1460","28270","26590"
"In post","2021","South East (England)","East Kent","Male","LGBO","80","75","27590","27370"
"In post","2021","South East (England)","East Kent","Male","Undeclared","320","295","29320","27370"
"In post","2021","South East (England)","East Kent","Male","Unknown","235","225","28310","25560"
"In post","2021","South East (England)","East Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Surrey","Female","Heterosexual / straight","325","300","32950","31180"
"In post","2021","South East (England)","East Surrey","Female","LGBO","40","40","36430","34600"
"In post","2021","South East (England)","East Surrey","Female","Undeclared","50","45","34510","34480"
"In post","2021","South East (England)","East Surrey","Female","Unknown","105","100","31300","30720"
"In post","2021","South East (England)","East Surrey","Male","Heterosexual / straight","305","295","34390","34600"
"In post","2021","South East (England)","East Surrey","Male","LGBO","20","20","[c]","[c]"
"In post","2021","South East (England)","East Surrey","Male","Undeclared","45","40","36940","35180"
"In post","2021","South East (England)","East Surrey","Male","Unknown","110","100","31830","32780"
"In post","2021","South East (England)","East Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Surrey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Sussex CC","Female","Heterosexual / straight","825","710","26340","26780"
"In post","2021","South East (England)","East Sussex CC","Female","LGBO","50","45","25410","26350"
"In post","2021","South East (England)","East Sussex CC","Female","Undeclared","100","90","26170","26350"
"In post","2021","South East (England)","East Sussex CC","Female","Unknown","205","165","25140","25850"
"In post","2021","South East (England)","East Sussex CC","Male","Heterosexual / straight","525","505","28010","27570"
"In post","2021","South East (England)","East Sussex CC","Male","LGBO","55","55","26560","27170"
"In post","2021","South East (England)","East Sussex CC","Male","Undeclared","95","90","29540","27570"
"In post","2021","South East (England)","East Sussex CC","Male","Unknown","140","135","26670","26120"
"In post","2021","South East (England)","East Sussex CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","East Sussex CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Isle of Wight","Female","Heterosexual / straight","285","255","25540","25300"
"In post","2021","South East (England)","Isle of Wight","Female","LGBO","25","20","[c]","[c]"
"In post","2021","South East (England)","Isle of Wight","Female","Undeclared","30","25","24410","21710"
"In post","2021","South East (England)","Isle of Wight","Female","Unknown","55","45","27450","27570"
"In post","2021","South East (England)","Isle of Wight","Male","Heterosexual / straight","340","325","28560","26810"
"In post","2021","South East (England)","Isle of Wight","Male","LGBO","25","25","[c]","[c]"
"In post","2021","South East (England)","Isle of Wight","Male","Undeclared","50","45","29150","31410"
"In post","2021","South East (England)","Isle of Wight","Male","Unknown","90","80","30410","31650"
"In post","2021","South East (England)","Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent Thames Gateway","Female","Heterosexual / straight","500","465","29020","29290"
"In post","2021","South East (England)","Kent Thames Gateway","Female","LGBO","40","40","29100","30400"
"In post","2021","South East (England)","Kent Thames Gateway","Female","Undeclared","65","60","29080","29290"
"In post","2021","South East (England)","Kent Thames Gateway","Female","Unknown","150","140","26630","27850"
"In post","2021","South East (England)","Kent Thames Gateway","Male","Heterosexual / straight","565","550","31500","31650"
"In post","2021","South East (England)","Kent Thames Gateway","Male","LGBO","25","25","[c]","[c]"
"In post","2021","South East (England)","Kent Thames Gateway","Male","Undeclared","40","40","35490","31960"
"In post","2021","South East (England)","Kent Thames Gateway","Male","Unknown","215","205","30680","31300"
"In post","2021","South East (England)","Kent Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Medway","Female","Heterosexual / straight","545","505","29600","29290"
"In post","2021","South East (England)","Medway","Female","LGBO","45","45","30680","31180"
"In post","2021","South East (England)","Medway","Female","Undeclared","50","45","29940","29290"
"In post","2021","South East (England)","Medway","Female","Unknown","135","125","28940","29290"
"In post","2021","South East (England)","Medway","Male","Heterosexual / straight","440","435","33270","30680"
"In post","2021","South East (England)","Medway","Male","LGBO","25","25","[c]","[c]"
"In post","2021","South East (England)","Medway","Male","Undeclared","50","50","31940","29580"
"In post","2021","South East (England)","Medway","Male","Unknown","120","115","31920","31050"
"In post","2021","South East (England)","Medway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Medway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Mid Kent","Female","Heterosexual / straight","365","330","29470","28200"
"In post","2021","South East (England)","Mid Kent","Female","LGBO","30","30","33680","31050"
"In post","2021","South East (England)","Mid Kent","Female","Undeclared","50","45","30120","29290"
"In post","2021","South East (England)","Mid Kent","Female","Unknown","55","50","28800","28130"
"In post","2021","South East (England)","Mid Kent","Male","Heterosexual / straight","270","260","30430","29290"
"In post","2021","South East (England)","Mid Kent","Male","LGBO","15","15","[c]","[c]"
"In post","2021","South East (England)","Mid Kent","Male","Undeclared","35","35","36250","31650"
"In post","2021","South East (England)","Mid Kent","Male","Unknown","55","55","29680","29290"
"In post","2021","South East (England)","Mid Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Mid Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Milton Keynes","Female","Heterosexual / straight","705","655","31060","27570"
"In post","2021","South East (England)","Milton Keynes","Female","LGBO","65","65","29120","27570"
"In post","2021","South East (England)","Milton Keynes","Female","Undeclared","95","90","30700","27610"
"In post","2021","South East (England)","Milton Keynes","Female","Unknown","130","120","27400","27570"
"In post","2021","South East (England)","Milton Keynes","Male","Heterosexual / straight","835","815","34900","31810"
"In post","2021","South East (England)","Milton Keynes","Male","LGBO","35","35","28600","27570"
"In post","2021","South East (England)","Milton Keynes","Male","Undeclared","85","85","35740","33390"
"In post","2021","South East (England)","Milton Keynes","Male","Unknown","260","260","31640","30400"
"In post","2021","South East (England)","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","North Hampshire","Female","Heterosexual / straight","440","405","28900","26780"
"In post","2021","South East (England)","North Hampshire","Female","LGBO","20","20","[c]","[c]"
"In post","2021","South East (England)","North Hampshire","Female","Undeclared","80","70","29380","26670"
"In post","2021","South East (England)","North Hampshire","Female","Unknown","65","60","33300","27570"
"In post","2021","South East (England)","North Hampshire","Male","Heterosexual / straight","310","305","36660","30620"
"In post","2021","South East (England)","North Hampshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","South East (England)","North Hampshire","Male","Undeclared","50","50","39930","33300"
"In post","2021","South East (England)","North Hampshire","Male","Unknown","45","45","41580","33300"
"In post","2021","South East (England)","North Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Oxfordshire","Female","Heterosexual / straight","1005","920","30980","27570"
"In post","2021","South East (England)","Oxfordshire","Female","LGBO","45","45","30480","30400"
"In post","2021","South East (England)","Oxfordshire","Female","Undeclared","130","120","32690","29200"
"In post","2021","South East (England)","Oxfordshire","Female","Unknown","260","230","33080","28380"
"In post","2021","South East (England)","Oxfordshire","Male","Heterosexual / straight","880","860","31860","30400"
"In post","2021","South East (England)","Oxfordshire","Male","LGBO","50","50","33530","33000"
"In post","2021","South East (England)","Oxfordshire","Male","Undeclared","155","145","33420","32320"
"In post","2021","South East (England)","Oxfordshire","Male","Unknown","220","215","36190","32800"
"In post","2021","South East (England)","Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Portsmouth","Female","Heterosexual / straight","1330","1200","30090","27250"
"In post","2021","South East (England)","Portsmouth","Female","LGBO","50","45","28160","27570"
"In post","2021","South East (England)","Portsmouth","Female","Undeclared","200","180","30210","26670"
"In post","2021","South East (England)","Portsmouth","Female","Unknown","370","310","25800","21440"
"In post","2021","South East (England)","Portsmouth","Male","Heterosexual / straight","1350","1310","32130","28200"
"In post","2021","South East (England)","Portsmouth","Male","LGBO","55","55","28810","27370"
"In post","2021","South East (England)","Portsmouth","Male","Undeclared","265","255","33370","32190"
"In post","2021","South East (England)","Portsmouth","Male","Unknown","290","280","30300","25560"
"In post","2021","South East (England)","Portsmouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","South Hampshire","Female","Heterosexual / straight","1465","1235","29810","27570"
"In post","2021","South East (England)","South Hampshire","Female","LGBO","70","65","28620","27570"
"In post","2021","South East (England)","South Hampshire","Female","Undeclared","110","95","29280","26670"
"In post","2021","South East (England)","South Hampshire","Female","Unknown","415","345","30340","27570"
"In post","2021","South East (England)","South Hampshire","Male","Heterosexual / straight","1370","1225","29980","27570"
"In post","2021","South East (England)","South Hampshire","Male","LGBO","60","55","31450","26860"
"In post","2021","South East (England)","South Hampshire","Male","Undeclared","155","140","31660","32670"
"In post","2021","South East (England)","South Hampshire","Male","Unknown","395","350","30120","26590"
"In post","2021","South East (England)","South Hampshire","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","South East (England)","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
