"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","North West (England)","Blackpool","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Blackpool","SEO/HEO","10","10","30160","28000"
"In post","2021","Cabinet Office","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South East","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","EO","10","10","24360","23850"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","G6/G7","65","65","55590","52580"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","SEO/HEO","75","75","35270","37300"
"In post","2021","Cabinet Office","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Lancaster and Wyre","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Liverpool","AA/AO","15","15","21290","21260"
"In post","2021","Cabinet Office","North West (England)","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Liverpool","G6/G7","55","55","59980","54800"
"In post","2021","Cabinet Office","North West (England)","Liverpool","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office","North West (England)","Liverpool","SEO/HEO","35","35","31940","32000"
"In post","2021","Cabinet Office","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Manchester","G6/G7","35","35","58190","54470"
"In post","2021","Cabinet Office","North West (England)","Manchester","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Manchester","SEO/HEO","50","50","31810","32000"
"In post","2021","Cabinet Office","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","West Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Ards and North Down","AA/AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","City of Edinburgh","SEO/HEO","20","20","31010","29250"
"In post","2021","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Glasgow City","G6/G7","10","10","63160","53320"
"In post","2021","Cabinet Office","Scotland","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Glasgow City","SEO/HEO","10","10","32100","30630"
"In post","2021","Cabinet Office","Scotland","South Lanarkshire","G6/G7","15","15","67000","51550"
"In post","2021","Cabinet Office","Scotland","South Lanarkshire","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Buckinghamshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Buckinghamshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Central Hampshire","G6/G7","15","15","66330","56520"
"In post","2021","Cabinet Office","South East (England)","Central Hampshire","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Central Hampshire","SEO/HEO","10","10","32750","32650"
"In post","2021","Cabinet Office","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","AA/AO","35","30","20900","20920"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","EO","10","10","26570","26670"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","SEO/HEO","45","40","34570","33940"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Portsmouth","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Portsmouth","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Portsmouth","SEO/HEO","10","10","33780","33300"
"In post","2021","Cabinet Office","South East (England)","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","South Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","10","67230","59600"
"In post","2021","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","107270","90130"
"In post","2021","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","15","32910","33300"
"In post","2021","Cabinet Office","South West (England)","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bristol, City of","G6/G7","25","25","55730","53810"
"In post","2021","Cabinet Office","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bristol, City of","SEO/HEO","30","25","33370","32000"
"In post","2021","Cabinet Office","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset CC","SEO/HEO","10","10","35240","33470"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Wiltshire","G6/G7","35","35","63590","54970"
"In post","2021","Cabinet Office","South West (England)","Wiltshire","SCS level","15","15","90000","71000"
"In post","2021","Cabinet Office","South West (England)","Wiltshire","SEO/HEO","15","15","32330","33130"
"In post","2021","Cabinet Office","Unknown","Unknown","AA/AO","20","20","21040","20800"
"In post","2021","Cabinet Office","Unknown","Unknown","EO","25","25","26220","27500"
"In post","2021","Cabinet Office","Unknown","Unknown","G6/G7","80","75","57410","54700"
"In post","2021","Cabinet Office","Unknown","Unknown","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office","Unknown","Unknown","SEO/HEO","455","455","31530","32000"
"In post","2021","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","25","29570","29250"
"In post","2021","Cabinet Office","Wales","Monmouthshire and Newport","G6/G7","15","15","52240","49700"
"In post","2021","Cabinet Office","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Monmouthshire and Newport","SEO/HEO","15","15","29130","28000"
"In post","2021","Cabinet Office","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Birmingham","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Coventry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Telford and Wrekin","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Telford and Wrekin","SEO/HEO","5","5","[c]","[c]"
