"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Norwich and East Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Plymouth","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swansea","Outside London","AA","[c]","[c]","[c]","[c]"
