"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","Outside London","70","65","41460","38180"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","Outside London","240","220","38030","32420"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","Outside London","70","65","36100","30130"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warrington","Outside London","25","25","46530","48830"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Northamptonshire","Outside London","15","15","43200","48080"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","Outside London","55","55","41400","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","London","1560","1475","45280","40530"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wiltshire","Outside London","15","15","38330","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","Outside London","310","285","46790","53350"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Westminster","London","15","15","53250","56160"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","York","Outside London","10","10","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Camden and City of London","London","115","110","58680","51550"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Flintshire and Wrexham","Outside London","380","365","28840","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Staffordshire CC","Outside London","60","55","25770","25950"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","8115","7835","38100","35650"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Cambridgeshire CC","Outside London","55","50","35010","34370"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Central Bedfordshire","Outside London","60","55","36290","35210"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Clackmannanshire and Fife","Outside London","75","70","34510","32350"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Dorset CC","Outside London","40","40","22820","20660"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","250","240","25160","23910"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Cumbria","Outside London","90","90","23680","21560"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","85","80","26920","22420"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Glasgow City","Outside London","95","95","36180","33200"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Gloucestershire","Outside London","15","15","36290","33800"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Harrow and Hillingdon","London","180","175","24050","21530"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Lincolnshire","Outside London","210","205","35900","34880"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Manchester","Outside London","20","20","37570","36800"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Mid Lancashire","Outside London","20","20","39000","37960"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","North and West Norfolk","Outside London","100","100","34040","32750"
"In post","2021","Defence Equipment and Support","Ministry of Defence","North Hampshire","Outside London","10","10","31280","30210"
"In post","2021","Defence Equipment and Support","Ministry of Defence","North Nottinghamshire","Outside London","10","10","36830","34420"
"In post","2021","Defence Equipment and Support","Ministry of Defence","North Yorkshire CC","Outside London","15","15","31100","31260"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Overseas","Overseas","40","40","43570","42190"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Oxfordshire","Outside London","130","125","35800","34170"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Plymouth","Outside London","95","95","26980","22540"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Portsmouth","Outside London","85","80","33480","32930"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Somerset","Outside London","330","315","36070","34810"
"In post","2021","Defence Equipment and Support","Ministry of Defence","South Hampshire","Outside London","225","215","24870","23090"
"In post","2021","Defence Equipment and Support","Ministry of Defence","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Telford and Wrekin","Outside London","60","55","29990","26910"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Warwickshire","Outside London","140","140","24030","21430"
"In post","2021","Defence Equipment and Support","Ministry of Defence","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Westminster","London","15","15","41670","39320"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Wiltshire","Outside London","50","50","34570","33490"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Cambridgeshire CC","Outside London","15","15","46640","46090"
