"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South Teesside","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","South West Wales","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","AO","Heterosexual / straight","325","295","21900","21050"
"In post","2021","South West Wales","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2021","South West Wales","Outside London","AO","Undeclared","40","40","22030","21010"
"In post","2021","South West Wales","Outside London","AO","Unknown","70","60","21070","21010"
"In post","2021","South West Wales","Outside London","EO","Heterosexual / straight","295","270","27730","27570"
"In post","2021","South West Wales","Outside London","EO","LGBO","20","15","[c]","[c]"
"In post","2021","South West Wales","Outside London","EO","Undeclared","45","40","28010","27570"
"In post","2021","South West Wales","Outside London","EO","Unknown","80","70","26890","27570"
"In post","2021","South West Wales","Outside London","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","South West Wales","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","G7","Heterosexual / straight","50","50","56860","60830"
"In post","2021","South West Wales","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","South West Wales","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","HEO","Heterosexual / straight","190","180","35400","37410"
"In post","2021","South West Wales","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","South West Wales","Outside London","HEO","Undeclared","35","35","35860","37410"
"In post","2021","South West Wales","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","South West Wales","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","SEO","Heterosexual / straight","125","115","43940","47000"
"In post","2021","South West Wales","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","South West Wales","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","South West Wales","Outside London","SEO","Unknown","10","5","[c]","[c]"
"In post","2021","South West Wales","Outside London","Unknown","Heterosexual / straight","60","60","28470","28200"
"In post","2021","South West Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","AA","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Southampton","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","AO","Heterosexual / straight","145","125","21150","21010"
"In post","2021","Southampton","Outside London","AO","LGBO","15","10","[c]","[c]"
"In post","2021","Southampton","Outside London","AO","Undeclared","35","30","21280","21010"
"In post","2021","Southampton","Outside London","AO","Unknown","55","45","21480","21380"
"In post","2021","Southampton","Outside London","EO","Heterosexual / straight","285","265","26800","26840"
"In post","2021","Southampton","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Southampton","Outside London","EO","Undeclared","50","45","26920","27140"
"In post","2021","Southampton","Outside London","EO","Unknown","60","50","26790","27570"
"In post","2021","Southampton","Outside London","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Southampton","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","G7","Heterosexual / straight","90","85","56470","52900"
"In post","2021","Southampton","Outside London","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Southampton","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Southampton","Outside London","HEO","Heterosexual / straight","130","125","31840","31380"
"In post","2021","Southampton","Outside London","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Southampton","Outside London","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","Southampton","Outside London","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Southampton","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Southampton","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","SEO","Heterosexual / straight","140","130","42520","40480"
"In post","2021","Southampton","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","SEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Southampton","Outside London","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Southampton","Outside London","Unknown","Heterosexual / straight","55","45","27040","28200"
"In post","2021","Southampton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Southampton","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AA","Unknown","10","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AO","Heterosexual / straight","150","125","21900","21440"
"In post","2021","Southend-on-Sea","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","AO","Unknown","105","80","21190","20880"
"In post","2021","Southend-on-Sea","Outside London","EO","Heterosexual / straight","220","200","28070","28130"
"In post","2021","Southend-on-Sea","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","EO","Undeclared","35","30","27370","28130"
"In post","2021","Southend-on-Sea","Outside London","EO","Unknown","115","105","27020","25560"
"In post","2021","Southend-on-Sea","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G7","Heterosexual / straight","55","50","51980","52580"
"In post","2021","Southend-on-Sea","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","HEO","Heterosexual / straight","140","130","32640","31810"
"In post","2021","Southend-on-Sea","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","HEO","Undeclared","30","30","32560","31810"
"In post","2021","Southend-on-Sea","Outside London","HEO","Unknown","100","90","32820","31810"
"In post","2021","Southend-on-Sea","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SEO","Heterosexual / straight","140","130","39280","38630"
"In post","2021","Southend-on-Sea","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","SEO","Unknown","55","50","39220","38630"
"In post","2021","Southend-on-Sea","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","AA","Heterosexual / straight","225","210","20100","20600"
"In post","2021","Staffordshire CC","Outside London","AA","LGBO","25","25","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","AA","Unknown","85","75","20950","20600"
"In post","2021","Staffordshire CC","Outside London","AO","Heterosexual / straight","915","865","24380","23600"
"In post","2021","Staffordshire CC","Outside London","AO","LGBO","75","70","25520","25790"
"In post","2021","Staffordshire CC","Outside London","AO","Undeclared","90","85","24100","21710"
"In post","2021","Staffordshire CC","Outside London","AO","Unknown","305","285","24900","23970"
"In post","2021","Staffordshire CC","Outside London","EO","Heterosexual / straight","750","710","28150","27570"
"In post","2021","Staffordshire CC","Outside London","EO","LGBO","40","40","27960","27570"
"In post","2021","Staffordshire CC","Outside London","EO","Undeclared","120","110","28120","27570"
"In post","2021","Staffordshire CC","Outside London","EO","Unknown","160","140","28950","27570"
"In post","2021","Staffordshire CC","Outside London","G6","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G7","Heterosexual / straight","95","90","56860","54540"
"In post","2021","Staffordshire CC","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","HEO","Heterosexual / straight","395","385","34130","33300"
"In post","2021","Staffordshire CC","Outside London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","HEO","Undeclared","45","40","34110","33300"
"In post","2021","Staffordshire CC","Outside London","HEO","Unknown","35","30","32970","33000"
"In post","2021","Staffordshire CC","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SEO","Heterosexual / straight","275","265","44650","42170"
"In post","2021","Staffordshire CC","Outside London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","Unknown","Heterosexual / straight","145","130","30310","30210"
"In post","2021","Staffordshire CC","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Staffordshire CC","Outside London","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AO","Heterosexual / straight","400","350","19690","18880"
"In post","2021","Stoke-on-Trent","Outside London","AO","LGBO","30","25","[c]","[c]"
"In post","2021","Stoke-on-Trent","Outside London","AO","Undeclared","40","35","19940","20180"
"In post","2021","Stoke-on-Trent","Outside London","AO","Unknown","105","85","19880","20020"
"In post","2021","Stoke-on-Trent","Outside London","EO","Heterosexual / straight","285","265","26170","27570"
