"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","White","Department for Digital, Culture, Media and Sport","25","25","[c]","[c]"
"In post","2021","60-64","White","Department for Education","195","185","46820","49860"
"In post","2021","60-64","White","Department for Environment, Food and Rural Affairs","480","430","34570","29270"
"In post","2021","60-64","White","Department for International Trade","45","45","52090","49180"
"In post","2021","60-64","White","Department for Transport","1220","970","29600","26780"
"In post","2021","60-64","White","Department for Work and Pensions","7675","5875","27000","27570"
"In post","2021","60-64","White","Department of Health and Social Care","430","365","54420","44790"
"In post","2021","60-64","White","ESTYN","15","15","[c]","[c]"
"In post","2021","60-64","White","Food Standards Agency","95","90","32700","28800"
"In post","2021","60-64","White","Foreign, Commonwealth and Development Office","300","280","51320","48210"
"In post","2021","60-64","White","HM Land Registry","405","285","32650","30600"
"In post","2021","60-64","White","HM Revenue and Customs","3910","2910","30490","28130"
"In post","2021","60-64","White","HM Treasury","65","55","51160","45390"
"In post","2021","60-64","White","Home Office","1535","1210","30070","25630"
"In post","2021","60-64","White","Ministry of Defence","4860","4500","32130","28410"
"In post","2021","60-64","White","Ministry of Housing, Communities and Local Government","130","115","49340","47660"
"In post","2021","60-64","White","Ministry of Justice","4705","3825","28500","24920"
"In post","2021","60-64","White","National Crime Agency","230","210","40810","39610"
"In post","2021","60-64","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Office for Standards in Education","120","110","54700","51360"
"In post","2021","60-64","White","Office of Gas and Electricity Markets","25","20","[c]","[c]"
"In post","2021","60-64","White","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2021","60-64","White","Office of Rail and Road","15","15","[c]","[c]"
"In post","2021","60-64","White","Other Cabinet Office Agencies","25","25","[c]","[c]"
"In post","2021","60-64","White","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Scottish Government","925","780","38070","33650"
"In post","2021","60-64","White","The National Archives","25","25","[c]","[c]"
"In post","2021","60-64","White","UK Export Finance","20","20","[c]","[c]"
"In post","2021","60-64","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","United Kingdom Statistics Authority","355","260","26310","19520"
"In post","2021","60-64","White","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Water Services Regulation Authority","10","5","[c]","[c]"
"In post","2021","60-64","White","Welsh Government","380","330","44270","37410"
"In post","2021","65+","Asian","Attorney General's Departments","15","15","[c]","[c]"
"In post","2021","65+","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2021","65+","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","65+","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Department for Transport","10","5","[c]","[c]"
"In post","2021","65+","Asian","Department for Work and Pensions","185","125","27940","27570"
"In post","2021","65+","Asian","Department of Health and Social Care","25","20","[c]","[c]"
"In post","2021","65+","Asian","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2021","65+","Asian","HM Land Registry","5","5","[c]","[c]"
"In post","2021","65+","Asian","HM Revenue and Customs","100","75","30660","26380"
"In post","2021","65+","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Home Office","150","120","27560","25630"
"In post","2021","65+","Asian","Ministry of Defence","45","40","33200","26340"
"In post","2021","65+","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Ministry of Justice","70","55","27510","24490"
"In post","2021","65+","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","United Kingdom Statistics Authority","5","5","[c]","[c]"
"In post","2021","65+","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Attorney General's Departments","10","5","[c]","[c]"
"In post","2021","65+","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2021","65+","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Department for Work and Pensions","80","65","27300","27570"
"In post","2021","65+","Black","Department of Health and Social Care","10","10","[c]","[c]"
"In post","2021","65+","Black","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","HM Revenue and Customs","30","25","[c]","[c]"
"In post","2021","65+","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Home Office","40","30","27390","25630"
"In post","2021","65+","Black","Ministry of Defence","25","25","[c]","[c]"
"In post","2021","65+","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Ministry of Justice","80","75","29400","26000"
"In post","2021","65+","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Home Office","5","5","[c]","[c]"
"In post","2021","65+","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","65+","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Department for Transport","10","5","[c]","[c]"
"In post","2021","65+","Mixed","Department for Work and Pensions","20","15","[c]","[c]"
"In post","2021","65+","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","HM Revenue and Customs","15","10","[c]","[c]"
"In post","2021","65+","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Home Office","10","5","[c]","[c]"
"In post","2021","65+","Mixed","Ministry of Defence","10","10","[c]","[c]"
"In post","2021","65+","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
