"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","325","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Outer London - South","35","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","South Yorkshire","135","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Southern Scotland","70","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","165","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","West Central Scotland","70","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","West Midlands","250","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","70","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs (excl. agencies)","West Yorkshire","165","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury (excl. agencies)","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury (excl. agencies)","Inner London - West","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","East Anglia","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Essex","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Greater Manchester","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Inner London - West","130","[c]","46660","41160"
"Leaver CS","2021","White","Home Office (incl. agencies)","Kent","50","[c]","26190","26370"
"Leaver CS","2021","White","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Merseyside","165","[c]","24120","21430"
"Leaver CS","2021","White","Home Office (incl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Outer London - South","115","[c]","39390","32580"
"Leaver CS","2021","White","Home Office (incl. agencies)","Outer London - West and North West","45","[c]","34120","30160"
"Leaver CS","2021","White","Home Office (incl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","South Yorkshire","60","[c]","25450","21430"
"Leaver CS","2021","White","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","Tees Valley and Durham","40","[c]","23250","21010"
"Leaver CS","2021","White","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","West Central Scotland","30","[c]","24890","21430"
"Leaver CS","2021","White","Home Office (incl. agencies)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office (incl. agencies)","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Insolvency Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Institute for Apprenticeships and Technical Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal Aid Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Maritime and Coastguard Agency","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicines and Healthcare Products Regulatory Agency","Inner London - East","40","[c]","52400","49030"
"Leaver CS","2021","White","Met Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Devon","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","140","[c]","29480","28670"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","40","[c]","26910","23700"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Devon","90","[c]","25510","21580"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Dorset and Somerset","55","[c]","28530","26320"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","East Anglia","100","[c]","28290","26670"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","35","[c]","28380","26930"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Eastern Scotland","50","[c]","27050","21990"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Essex","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","200","[c]","36010","33300"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","245","[c]","30980","30620"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Inner London - West","70","[c]","48630","44500"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Kent","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","30","[c]","28130","24410"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Lincolnshire","90","[c]","29060","29930"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","North Yorkshire","80","[c]","29370","22500"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Northern Ireland","40","[c]","26310","21320"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Overseas","55","[c]","39320","36960"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","60","[c]","32790","31910"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
