"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Commercial","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Knowledge and Information Management","Outside London","10","[c]","28300","26350"
"New entrant CS","2021","40-49","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Operational Delivery","London","10","[c]","51640","52900"
"New entrant CS","2021","40-49","Commercial","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","London","50","[c]","78960","72000"
"New entrant CS","2021","40-49","Commercial","Unknown","Outside London","25","[c]","75460","73000"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Communications","London","40","[c]","50050","49530"
"New entrant CS","2021","40-49","Communications","Communications","Outside London","35","[c]","38470","34170"
"New entrant CS","2021","40-49","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Operational Delivery","Outside London","15","[c]","30370","31810"
"New entrant CS","2021","40-49","Communications","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Tax","Outside London","90","[c]","26760","25560"
"New entrant CS","2021","40-49","Communications","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Operational Delivery","Outside London","20","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Tax","Outside London","105","[c]","20450","20140"
"New entrant CS","2021","40-49","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","London","100","[c]","52490","50000"
"New entrant CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Outside London","275","[c]","41950","38640"
"New entrant CS","2021","40-49","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","London","25","[c]","53700","54700"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Finance","London","45","[c]","48280","40730"
"New entrant CS","2021","40-49","Finance","Finance","Outside London","85","[c]","37490","35400"
"New entrant CS","2021","40-49","Finance","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Operational Delivery","Outside London","15","[c]","21150","21050"
"New entrant CS","2021","40-49","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Human Resources","London","30","[c]","45360","43750"
"New entrant CS","2021","40-49","Human Resources","Human Resources","Outside London","105","[c]","37240","31810"
"New entrant CS","2021","40-49","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Legal","London","70","[c]","52340","50520"
"New entrant CS","2021","40-49","Legal","Legal","Outside London","105","[c]","45190","48080"
"New entrant CS","2021","40-49","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Operational Delivery","Outside London","30","[c]","25720","20850"
"New entrant CS","2021","40-49","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Inspector of Education and Training","London","15","[c]","61940","70500"
"New entrant CS","2021","40-49","No function","Inspector of Education and Training","Outside London","30","[c]","64590","70500"
"New entrant CS","2021","40-49","No function","International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Knowledge and Information Management","London","10","[c]","38930","37680"
"New entrant CS","2021","40-49","No function","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Medicine","Outside London","15","[c]","61290","65480"
"New entrant CS","2021","40-49","No function","Operational Delivery","London","360","[c]","34520","30220"
"New entrant CS","2021","40-49","No function","Operational Delivery","Outside London","1510","[c]","26140","22850"
"New entrant CS","2021","40-49","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Other","London","25","[c]","57120","42460"
"New entrant CS","2021","40-49","No function","Other","Outside London","30","[c]","33250","24520"
"New entrant CS","2021","40-49","No function","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Policy","London","170","[c]","52630","52290"
"New entrant CS","2021","40-49","No function","Policy","Outside London","115","[c]","43230","36820"
"New entrant CS","2021","40-49","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Psychology","Outside London","10","[c]","30190","26160"
"New entrant CS","2021","40-49","No function","Science and Engineering","London","25","[c]","40170","38890"
"New entrant CS","2021","40-49","No function","Science and Engineering","Outside London","110","[c]","38030","36330"
"New entrant CS","2021","40-49","No function","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Tax","Outside London","205","[c]","21770","20140"
"New entrant CS","2021","40-49","No function","Unknown","London","45","[c]","57810","54670"
"New entrant CS","2021","40-49","No function","Unknown","Outside London","35","[c]","24670","21050"
"New entrant CS","2021","40-49","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Commercial","Outside London","10","[c]","43860","44000"
"New entrant CS","2021","40-49","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Digital, Data and Technology","Outside London","10","[c]","44360","50000"
"New entrant CS","2021","40-49","Project Delivery","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Operational Delivery","London","15","[c]","46670","52850"
"New entrant CS","2021","40-49","Project Delivery","Operational Delivery","Outside London","10","[c]","36260","32060"
"New entrant CS","2021","40-49","Project Delivery","Other","Outside London","30","[c]","28480","25500"
"New entrant CS","2021","40-49","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Project Delivery","London","25","[c]","48020","41250"
"New entrant CS","2021","40-49","Project Delivery","Project Delivery","Outside London","175","[c]","40720","40000"
"New entrant CS","2021","40-49","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Science and Engineering","Outside London","40","[c]","40660","42000"
"New entrant CS","2021","40-49","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Outside London","10","[c]","45340","28630"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
