"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Operational Delivery","Scotland","Highlands and Islands","20","[c]","23400","20810"
"New entrant CS","2021","No function","Operational Delivery","Scotland","North Eastern Scotland","50","[c]","24290","20810"
"New entrant CS","2021","No function","Operational Delivery","Scotland","Southern Scotland","30","[c]","22030","20810"
"New entrant CS","2021","No function","Operational Delivery","Scotland","West Central Scotland","200","[c]","23360","20810"
"New entrant CS","2021","No function","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","360","[c]","25510","24020"
"New entrant CS","2021","No function","Operational Delivery","South East (England)","Hampshire and Isle of Wight","470","[c]","25220","23050"
"New entrant CS","2021","No function","Operational Delivery","South East (England)","Kent","380","[c]","25110","24920"
"New entrant CS","2021","No function","Operational Delivery","South East (England)","Surrey, East and West Sussex","410","[c]","24810","24370"
"New entrant CS","2021","No function","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","10","[c]","22790","22430"
"New entrant CS","2021","No function","Operational Delivery","South West (England)","Devon","315","[c]","23270","22350"
"New entrant CS","2021","No function","Operational Delivery","South West (England)","Dorset and Somerset","190","[c]","23380","22390"
"New entrant CS","2021","No function","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","710","[c]","26530","22850"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Unknown","15","[c]","28690","22680"
"New entrant CS","2021","No function","Operational Delivery","Wales","East Wales","645","[c]","23480","22850"
"New entrant CS","2021","No function","Operational Delivery","Wales","West Wales and The Valleys","445","[c]","21170","21590"
"New entrant CS","2021","No function","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","190","[c]","22070","22850"
"New entrant CS","2021","No function","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","520","[c]","21590","21590"
"New entrant CS","2021","No function","Operational Delivery","West Midlands (England)","West Midlands","655","[c]","27230","22920"
"New entrant CS","2021","No function","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","190","[c]","22990","22350"
"New entrant CS","2021","No function","Operational Delivery","Yorkshire and The Humber","North Yorkshire","95","[c]","24010","22920"
"New entrant CS","2021","No function","Operational Delivery","Yorkshire and The Humber","South Yorkshire","210","[c]","23370","22850"
"New entrant CS","2021","No function","Operational Delivery","Yorkshire and The Humber","West Yorkshire","420","[c]","23690","22850"
"New entrant CS","2021","No function","Operational Research","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","London","Inner London - East","75","[c]","35720","25750"
"New entrant CS","2021","No function","Other","London","Inner London - West","80","[c]","35690","29970"
"New entrant CS","2021","No function","Other","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","London","Outer London - West and North West","15","[c]","42230","35000"
"New entrant CS","2021","No function","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Scotland","West Central Scotland","135","[c]","25790","23450"
"New entrant CS","2021","No function","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","London","Inner London - West","15","[c]","38920","33210"
"New entrant CS","2021","No function","Planning","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","33660","30190"
"New entrant CS","2021","No function","Policy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","East of England","East Anglia","20","[c]","30290","29180"
"New entrant CS","2021","No function","Policy","London","Inner London - East","20","[c]","34650","33400"
"New entrant CS","2021","No function","Policy","London","Inner London - West","2195","[c]","37860","33570"
"New entrant CS","2021","No function","Policy","London","Outer London - South","20","[c]","23360","21980"
"New entrant CS","2021","No function","Policy","North East (England)","Northumberland and Tyne and Wear","15","[c]","37400","35900"
"New entrant CS","2021","No function","Policy","North East (England)","Tees Valley and Durham","10","[c]","31360","25000"
"New entrant CS","2021","No function","Policy","North West (England)","Cheshire","10","[c]","44310","38870"
"New entrant CS","2021","No function","Policy","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","North West (England)","Greater Manchester","65","[c]","33250","30360"
"New entrant CS","2021","No function","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Northern Ireland","Northern Ireland","10","[c]","36700","36450"
"New entrant CS","2021","No function","Policy","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Scotland","West Central Scotland","10","[c]","35350","34010"
"New entrant CS","2021","No function","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","South East (England)","Hampshire and Isle of Wight","35","[c]","37190","38650"
"New entrant CS","2021","No function","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","100","[c]","33390","29670"
"New entrant CS","2021","No function","Policy","Wales","East Wales","10","[c]","37690","30550"
"New entrant CS","2021","No function","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","West Midlands (England)","West Midlands","55","[c]","34800","30730"
"New entrant CS","2021","No function","Policy","Yorkshire and The Humber","North Yorkshire","60","[c]","32250","29180"
"New entrant CS","2021","No function","Policy","Yorkshire and The Humber","South Yorkshire","35","[c]","31930","29360"
"New entrant CS","2021","No function","Policy","Yorkshire and The Humber","West Yorkshire","190","[c]","38400","33400"
"New entrant CS","2021","No function","Project Delivery","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","North West (England)","Lancashire","15","[c]","26640","24620"
"New entrant CS","2021","No function","Psychology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","South West (England)","Devon","[c]","[c]","[c]","[c]"
