"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Mixed","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","60","[c]","26990","27570"
"New entrant CS","2021","60-64","Unknown","Department of Health and Social Care (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Courts and Tribunals Service","30","[c]","19470","18880"
"New entrant CS","2021","60-64","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Prison and Probation Service","35","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Revenue and Customs (excl. agencies)","60","[c]","23780","20140"
"New entrant CS","2021","60-64","Unknown","Home Office (incl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Prison Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Defence Equipment and Support","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
