"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other Cabinet Office Agencies","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","AO","45","[c]","20830","21050"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","EO","EO","25","[c]","25410","25190"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","AA/AO","AO","15","[c]","20210","20520"
"Leaver CS","2021","Human Resources","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","AA/AO","AO","35","[c]","21180","21130"
"Leaver CS","2021","Human Resources","Ministry of Defence","EO","EO","15","[c]","23880","26670"
"Leaver CS","2021","Human Resources","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","SEO/HEO","HEO","15","[c]","34930","34120"
"Leaver CS","2021","Human Resources","Ministry of Defence","SEO/HEO","SEO","10","[c]","42830","42110"
"Leaver CS","2021","Human Resources","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","AA/AO","AO","80","[c]","22150","21950"
"Leaver CS","2021","Legal","Attorney General's Departments","EO","EO","40","[c]","27540","27350"
"Leaver CS","2021","Legal","Attorney General's Departments","G6/G7","G6","40","[c]","70980","71780"
"Leaver CS","2021","Legal","Attorney General's Departments","G6/G7","G7","165","[c]","55910","55610"
"Leaver CS","2021","Legal","Attorney General's Departments","SCS level","SCS level","15","[c]","95170","85010"
"Leaver CS","2021","Legal","Attorney General's Departments","SEO/HEO","HEO","15","[c]","37730","38760"
"Leaver CS","2021","Legal","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
