"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Ministry of Defence","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","[c]","21730","20920"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","24450","25000"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","35","[c]","57290","55000"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","130","[c]","36040","34920"
"New entrant CS","2021","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","49260","53500"
"New entrant CS","2021","40-49","Ministry of Defence","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","35","[c]","24220","20920"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","EO","35","[c]","27300","26350"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","15","[c]","67500","64220"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","40","[c]","36500","34390"
"New entrant CS","2021","40-49","Ministry of Defence","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Highlands and Islands","AA/AO","10","[c]","19410","19560"
"New entrant CS","2021","40-49","Ministry of Defence","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Inner London - West","SEO/HEO","10","[c]","41650","41500"
"New entrant CS","2021","40-49","Ministry of Defence","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Lincolnshire","AA/AO","10","[c]","19940","19560"
"New entrant CS","2021","40-49","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North Yorkshire","AA/AO","20","[c]","23350","20920"
"New entrant CS","2021","40-49","Ministry of Defence","North Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Overseas","SEO/HEO","10","[c]","35300","33150"
"New entrant CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","EO","10","[c]","27070","27120"
"New entrant CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
