"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","AO","Heterosexual / straight","95","[c]","20190","20140"
"New entrant CS","2021","HM Revenue and Customs","Wales","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","AO","Unknown","170","[c]","20170","20140"
"New entrant CS","2021","HM Revenue and Customs","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","AO","Heterosexual / straight","55","[c]","20170","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","AO","Unknown","130","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","EO","Unknown","50","[c]","25520","25560"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AO","Heterosexual / straight","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","AO","Unknown","240","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","EO","Unknown","65","[c]","25530","25560"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","HEO","Unknown","35","[c]","31700","31810"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","EO","Heterosexual / straight","50","[c]","25500","24300"
"New entrant CS","2021","HM Treasury","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G7","Heterosexual / straight","30","[c]","54870","52500"
"New entrant CS","2021","HM Treasury","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","HEO","Heterosexual / straight","170","[c]","31510","32320"
"New entrant CS","2021","HM Treasury","London","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","HEO","Undeclared","50","[c]","31990","32320"
"New entrant CS","2021","HM Treasury","London","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","AO","Unknown","45","[c]","21430","21430"
"New entrant CS","2021","Home Office","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
