"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","Welsh Revenue Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Food Standards Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Government Internal Audit Agency","Internal Audit","London","10","[c]","53540","50500"
"New entrant CS","2021","Internal Audit","Government Internal Audit Agency","Internal Audit","Outside London","15","[c]","44060","41860"
"New entrant CS","2021","Internal Audit","Government Internal Audit Agency","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Prison and Probation Service","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Attorney General's Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Charity Commission","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Companies House","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Competition and Markets Authority","Legal","London","20","[c]","53860","53530"
"New entrant CS","2021","Legal","Competition and Markets Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Crown Office and Procurator Fiscal Service","Legal","Outside London","30","[c]","33550","33550"
"New entrant CS","2021","Legal","Crown Prosecution Service","Legal","London","70","[c]","49520","50520"
"New entrant CS","2021","Legal","Crown Prosecution Service","Legal","Outside London","275","[c]","43680","48080"
"New entrant CS","2021","Legal","Crown Prosecution Service","Operational Delivery","London","105","[c]","22630","21000"
"New entrant CS","2021","Legal","Crown Prosecution Service","Operational Delivery","Outside London","245","[c]","21050","20120"
"New entrant CS","2021","Legal","Department for Education (excl. agencies)","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education (excl. agencies)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for International Trade","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Government Legal Department","Legal","London","185","[c]","47230","50500"
"New entrant CS","2021","Legal","Government Legal Department","Other","London","55","[c]","27180","26950"
"New entrant CS","2021","Legal","Government Legal Department","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Legal","London","45","[c]","32020","30850"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Legal","Outside London","95","[c]","25610","24000"
"New entrant CS","2021","Legal","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Legal","Outside London","25","[c]","50500","57000"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Legal","London","20","[c]","46760","39520"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Legal","Outside London","15","[c]","50540","52580"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Insolvency Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Institute for Apprenticeships and Technical Education","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal Aid Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Defence (excl. agencies)","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Legal","London","10","[c]","52520","55490"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Operational Delivery","London","20","[c]","27720","26410"
"New entrant CS","2021","Legal","National Crime Agency","Legal","London","15","[c]","52350","59160"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Registers of Scotland","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","80","[c]","21840","20850"
"New entrant CS","2021","Legal","Serious Fraud Office","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","Legal","London","10","[c]","37230","37230"
"New entrant CS","2021","Legal","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Water Services Regulation Authority","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Welsh Revenue Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","135","[c]","25190","24250"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Operational Delivery","London","25","[c]","30910","31460"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Operational Delivery","Outside London","365","[c]","24050","23680"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Science and Engineering","Outside London","55","[c]","27460","24370"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Veterinarian","Outside London","20","[c]","32360","35900"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","London","640","[c]","32930","28000"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","Outside London","135","[c]","28370","28000"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","120","[c]","31910","28000"
"New entrant CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Companies House","Operational Delivery","Outside London","20","[c]","21720","19850"
"New entrant CS","2021","No function","Companies House","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","20","[c]","26060","26550"
"New entrant CS","2021","No function","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Crown Commercial Service","Operational Delivery","Outside London","55","[c]","31740","27770"
"New entrant CS","2021","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","110","[c]","22090","20760"
"New entrant CS","2021","No function","Crown Office and Procurator Fiscal Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Science and Engineering","Outside London","125","[c]","29790","28650"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","65","[c]","38740","33570"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outside London","15","[c]","31070","27470"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","490","[c]","38470","33570"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outside London","20","[c]","31780","30360"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
