"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Finance","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","London","Female","210","[c]","38180","32560"
"New entrant CS","2021","Undeclared","No function","London","Male","185","[c]","40220","34190"
"New entrant CS","2021","Undeclared","No function","Outside London","Female","255","[c]","28480","24920"
"New entrant CS","2021","Undeclared","No function","Outside London","Male","135","[c]","30010","22920"
"New entrant CS","2021","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","Female","90","[c]","30130","31060"
"New entrant CS","2021","Undeclared","Unknown","London","Male","60","[c]","29490","31060"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Female","335","[c]","26430","27570"
"New entrant CS","2021","Undeclared","Unknown","Outside London","Male","250","[c]","25620","27570"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","London","Female","120","[c]","37750","32540"
"New entrant CS","2021","Unknown","Analysis","London","Male","140","[c]","37980","33500"
"New entrant CS","2021","Unknown","Analysis","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Outside London","Female","120","[c]","30240","29540"
"New entrant CS","2021","Unknown","Analysis","Outside London","Male","105","[c]","30190","29540"
"New entrant CS","2021","Unknown","Analysis","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","London","Female","100","[c]","65290","68000"
"New entrant CS","2021","Unknown","Commercial","London","Male","95","[c]","76850","71130"
"New entrant CS","2021","Unknown","Commercial","Outside London","Female","105","[c]","40500","34800"
"New entrant CS","2021","Unknown","Commercial","Outside London","Male","120","[c]","44870","36450"
"New entrant CS","2021","Unknown","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Female","130","[c]","35240","31960"
"New entrant CS","2021","Unknown","Communications","London","Male","70","[c]","40930","38620"
"New entrant CS","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","Female","240","[c]","27700","25560"
"New entrant CS","2021","Unknown","Communications","Outside London","Male","300","[c]","27360","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Female","35","[c]","28700","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Male","40","[c]","27610","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Outside London","Female","330","[c]","20240","20140"
"New entrant CS","2021","Unknown","Debt","Outside London","Male","320","[c]","20320","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Female","145","[c]","42100","40170"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Male","165","[c]","47700","43000"
"New entrant CS","2021","Unknown","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Female","205","[c]","35540","31810"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Male","405","[c]","36380","31810"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Female","65","[c]","37180","32850"
"New entrant CS","2021","Unknown","Finance","London","Male","50","[c]","38470","32790"
"New entrant CS","2021","Unknown","Finance","Outside London","Female","100","[c]","32160","28970"
"New entrant CS","2021","Unknown","Finance","Outside London","Male","95","[c]","30760","26350"
"New entrant CS","2021","Unknown","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Female","60","[c]","36230","28000"
"New entrant CS","2021","Unknown","Human Resources","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Female","145","[c]","30930","28000"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Male","45","[c]","29660","27890"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","London","Female","180","[c]","35980","30850"
"New entrant CS","2021","Unknown","Legal","London","Male","85","[c]","36180","30850"
"New entrant CS","2021","Unknown","Legal","Outside London","Female","425","[c]","30920","24000"
"New entrant CS","2021","Unknown","Legal","Outside London","Male","230","[c]","36180","38000"
"New entrant CS","2021","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","London","Female","1615","[c]","32080","28000"
"New entrant CS","2021","Unknown","No function","London","Male","1150","[c]","34270","30720"
"New entrant CS","2021","Unknown","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Outside London","Female","3600","[c]","23990","21590"
"New entrant CS","2021","Unknown","No function","Outside London","Male","2990","[c]","25090","22350"
"New entrant CS","2021","Unknown","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","Female","60","[c]","30710","28000"
"New entrant CS","2021","Unknown","No function","Unknown","Male","50","[c]","32430","28000"
"New entrant CS","2021","Unknown","Project Delivery","London","Female","55","[c]","42990","39280"
"New entrant CS","2021","Unknown","Project Delivery","London","Male","40","[c]","42300","40480"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Female","160","[c]","33150","30670"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Male","260","[c]","31270","27770"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","Female","95","[c]","25340","20880"
"New entrant CS","2021","Unknown","Property","Outside London","Male","120","[c]","29470","24500"
"New entrant CS","2021","Unknown","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","Male","35","[c]","32590","29370"
"New entrant CS","2021","Unknown","Security","Outside London","Female","60","[c]","25860","20920"
"New entrant CS","2021","Unknown","Security","Outside London","Male","225","[c]","27450","24540"
"New entrant CS","2021","Unknown","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Overseas","Male","[c]","[c]","[c]","[c]"
