"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Ministry of Defence","City of Edinburgh","Outside London","10","[c]","26900","20730"
"Leaver CS","2021","Unknown","Ministry of Defence","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","40","[c]","26750","23700"
"Leaver CS","2021","Unknown","Ministry of Defence","Devon CC","Outside London","35","[c]","21570","20920"
"Leaver CS","2021","Unknown","Ministry of Defence","Dorset CC","Outside London","25","[c]","33110","32670"
"Leaver CS","2021","Unknown","Ministry of Defence","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","25","[c]","40650","37890"
"Leaver CS","2021","Unknown","Ministry of Defence","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","East Riding of Yorkshire","Outside London","30","[c]","27400","26930"
"Leaver CS","2021","Unknown","Ministry of Defence","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Essex Haven Gateway","Outside London","10","[c]","30640","22040"
"Leaver CS","2021","Unknown","Ministry of Defence","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Gloucestershire","Outside London","10","[c]","27190","27570"
"Leaver CS","2021","Unknown","Ministry of Defence","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Herefordshire, County of","Outside London","15","[c]","24200","21580"
"Leaver CS","2021","Unknown","Ministry of Defence","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","27390","21580"
"Leaver CS","2021","Unknown","Ministry of Defence","Isle of Anglesey","Outside London","35","[c]","30360","30690"
"Leaver CS","2021","Unknown","Ministry of Defence","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Lancaster and Wyre","Outside London","10","[c]","38110","28910"
"Leaver CS","2021","Unknown","Ministry of Defence","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Leicestershire CC and Rutland","Outside London","30","[c]","28860","26950"
"Leaver CS","2021","Unknown","Ministry of Defence","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Lincolnshire","Outside London","100","[c]","29580","29930"
"Leaver CS","2021","Unknown","Ministry of Defence","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Medway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","North and West Norfolk","Outside London","10","[c]","22200","20720"
"Leaver CS","2021","Unknown","Ministry of Defence","North Hampshire","Outside London","25","[c]","28700","26670"
"Leaver CS","2021","Unknown","Ministry of Defence","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","North Yorkshire CC","Outside London","60","[c]","30760","22570"
"Leaver CS","2021","Unknown","Ministry of Defence","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Overseas","Overseas","75","[c]","38280","36960"
"Leaver CS","2021","Unknown","Ministry of Defence","Oxfordshire","Outside London","40","[c]","28920","20990"
"Leaver CS","2021","Unknown","Ministry of Defence","Perth and Kinross and Stirling","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Plymouth","Outside London","35","[c]","27240","26670"
"Leaver CS","2021","Unknown","Ministry of Defence","Portsmouth","Outside London","40","[c]","29090","26670"
"Leaver CS","2021","Unknown","Ministry of Defence","Powys","Outside London","10","[c]","23550","20820"
"Leaver CS","2021","Unknown","Ministry of Defence","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Shropshire CC","Outside London","30","[c]","35700","31310"
"Leaver CS","2021","Unknown","Ministry of Defence","Somerset","Outside London","15","[c]","28510","22430"
"Leaver CS","2021","Unknown","Ministry of Defence","South Hampshire","Outside London","50","[c]","33280","32670"
"Leaver CS","2021","Unknown","Ministry of Defence","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Staffordshire CC","Outside London","15","[c]","26190","25970"
"Leaver CS","2021","Unknown","Ministry of Defence","Suffolk","Outside London","35","[c]","26860","22080"
"Leaver CS","2021","Unknown","Ministry of Defence","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","Unknown","160","[c]","34630","32400"
"Leaver CS","2021","Unknown","Ministry of Defence","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","West Surrey","Outside London","15","[c]","30120","23700"
"Leaver CS","2021","Unknown","Ministry of Defence","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Westminster","London","35","[c]","43840","37640"
"Leaver CS","2021","Unknown","Ministry of Defence","Wiltshire","Outside London","80","[c]","33390","27800"
"Leaver CS","2021","Unknown","Ministry of Defence","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","25","[c]","38200","32140"
"Leaver CS","2021","Unknown","Scottish Government","Angus and Dundee City","Outside London","10","[c]","37290","29410"
"Leaver CS","2021","Unknown","Scottish Government","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","City of Edinburgh","Outside London","235","[c]","42080","35110"
"Leaver CS","2021","Unknown","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","27570","22230"
"Leaver CS","2021","Unknown","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Glasgow City","Outside London","85","[c]","41590","37210"
"Leaver CS","2021","Unknown","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Perth and Kinross and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Scottish Borders","Outside London","10","[c]","34950","31400"
"Leaver CS","2021","Unknown","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","70","[c]","46330","37410"
"Leaver CS","2021","Unknown","Welsh Government","Central Valleys","Outside London","20","[c]","45160","37410"
"Leaver CS","2021","Unknown","Welsh Government","Conwy and Denbighshire","Outside London","15","[c]","38620","37410"
"Leaver CS","2021","Unknown","Welsh Government","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","South West Wales","Outside London","15","[c]","35690","32540"
"Leaver CS","2021","Unknown","Welsh Government","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Attorney General's Departments","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chancellor's other departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Westminster","London","30","[c]","37630","32730"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Westminster","London","15","[c]","49220","41660"
"Leaver Dept.","2021","Analysis","Department for Education","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Westminster","London","15","[c]","35680","31470"
"Leaver Dept.","2021","Analysis","Department for Transport","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
