"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","Outside London","Female","30","30","27670","25810"
"In post","2021","Counter Fraud","Southend-on-Sea","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Suffolk","Outside London","Female","190","170","26510","25560"
"In post","2021","Counter Fraud","Suffolk","Outside London","Male","175","170","28800","27950"
"In post","2021","Counter Fraud","Sunderland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Sunderland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Tyneside","Outside London","Female","240","225","31520","31810"
"In post","2021","Counter Fraud","Tyneside","Outside London","Male","255","250","32490","31810"
"In post","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Westminster","London","Female","170","165","44700","36160"
"In post","2021","Counter Fraud","Westminster","London","Male","220","220","47490","41570"
"In post","2021","Counter Fraud","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","York","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","York","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Debt","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Debt","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Birmingham","Outside London","Female","245","215","21990","20140"
"In post","2021","Debt","Birmingham","Outside London","Male","165","160","21450","20140"
"In post","2021","Debt","Bradford","Outside London","Female","190","160","24510","21440"
"In post","2021","Debt","Bradford","Outside London","Male","150","145","23040","20140"
"In post","2021","Debt","Bristol, City of","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Debt","Bristol, City of","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Debt","Camden and City of London","London","Female","20","15","[c]","[c]"
"In post","2021","Debt","Camden and City of London","London","Male","10","10","[c]","[c]"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","Outside London","Female","160","145","23090","20140"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","Outside London","Male","170","160","23100","20140"
"In post","2021","Debt","City of Edinburgh","Outside London","Female","300","275","21340","20140"
"In post","2021","Debt","City of Edinburgh","Outside London","Male","310","305","21590","20140"
"In post","2021","Debt","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Croydon","London","Female","155","140","26640","25180"
"In post","2021","Debt","Croydon","London","Male","90","85","27940","24120"
"In post","2021","Debt","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Debt","Durham CC","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Debt","Ealing","London","Female","20","15","[c]","[c]"
"In post","2021","Debt","Ealing","London","Male","5","5","[c]","[c]"
"In post","2021","Debt","Glasgow City","Outside London","Female","50","45","23110","21400"
"In post","2021","Debt","Glasgow City","Outside London","Male","40","40","21560","20140"
"In post","2021","Debt","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Hackney and Newham","London","Female","110","95","26130","25630"
"In post","2021","Debt","Hackney and Newham","London","Male","60","55","26290","25630"
"In post","2021","Debt","Hertfordshire","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Debt","Hertfordshire","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Debt","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Leeds","Outside London","Female","40","35","21970","20140"
"In post","2021","Debt","Leeds","Outside London","Male","35","35","22280","20140"
"In post","2021","Debt","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Liverpool","Outside London","Female","165","145","23160","21440"
"In post","2021","Debt","Liverpool","Outside London","Male","140","135","22500","20140"
"In post","2021","Debt","Manchester","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Debt","Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Debt","Mid Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Debt","Mid Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Debt","Mid Lancashire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Debt","Mid Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Debt","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North Lanarkshire","Outside London","Female","290","230","22690","20640"
"In post","2021","Debt","North Lanarkshire","Outside London","Male","140","135","21680","20140"
"In post","2021","Debt","Nottingham","Outside London","Female","130","115","21640","20140"
"In post","2021","Debt","Nottingham","Outside London","Male","115","110","21210","20140"
"In post","2021","Debt","Peterborough","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Debt","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Portsmouth","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Debt","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","South Lanarkshire","Outside London","Female","180","155","21820","20140"
"In post","2021","Debt","South Lanarkshire","Outside London","Male","125","120","21680","20140"
"In post","2021","Debt","Southend-on-Sea","Outside London","Female","40","30","23220","21440"
"In post","2021","Debt","Southend-on-Sea","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Debt","Suffolk","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Debt","Suffolk","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Debt","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Telford and Wrekin","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Debt","Telford and Wrekin","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Debt","Tower Hamlets","London","Female","40","35","29550","27600"
"In post","2021","Debt","Tower Hamlets","London","Male","40","40","32770","30620"
"In post","2021","Debt","Tyneside","Outside London","Female","320","280","21310","20140"
"In post","2021","Debt","Tyneside","Outside London","Male","255","250","21800","20140"
"In post","2021","Debt","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Sussex (South West)","Outside London","Female","40","30","27380","28130"
"In post","2021","Debt","West Sussex (South West)","Outside London","Male","35","30","28210","28130"
"In post","2021","Debt","Westminster","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Westminster","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnet","London","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnet","London","Male","35","35","49620","48810"
