"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","London","London","AA/AO","40","[c]","25700","23890"
"Leaver CS","2021","Ministry of Defence","London","London","EO","25","[c]","26750","28520"
"Leaver CS","2021","Ministry of Defence","London","London","G6/G7","20","[c]","64200","59730"
"Leaver CS","2021","Ministry of Defence","London","London","SCS level","10","[c]","110620","99460"
"Leaver CS","2021","Ministry of Defence","London","London","SEO/HEO","50","[c]","40430","39050"
"Leaver CS","2021","Ministry of Defence","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","Outside London","AA/AO","10","[c]","19370","19300"
"Leaver CS","2021","Ministry of Defence","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","Outside London","AA/AO","45","[c]","21590","20920"
"Leaver CS","2021","Ministry of Defence","North West (England)","Outside London","EO","35","[c]","22230","19040"
"Leaver CS","2021","Ministry of Defence","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","Outside London","SEO/HEO","15","[c]","37110","34610"
"Leaver CS","2021","Ministry of Defence","North West (England)","Outside London","Unknown","15","[c]","41280","37900"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Outside London","AA/AO","30","[c]","20870","20310"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","G6/G7","10","[c]","62150","62150"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","SEO/HEO","70","[c]","36420","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","Outside London","AA/AO","110","[c]","26150","21130"
"Leaver CS","2021","Ministry of Defence","Scotland","Outside London","EO","30","[c]","28470","26670"
"Leaver CS","2021","Ministry of Defence","Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","Outside London","SEO/HEO","60","[c]","37730","36740"
"Leaver CS","2021","Ministry of Defence","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","AA/AO","280","[c]","22110","20720"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","EO","155","[c]","27460","27420"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","G6/G7","45","[c]","59550","56410"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","SEO/HEO","175","[c]","35990","35300"
"Leaver CS","2021","Ministry of Defence","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","AA/AO","230","[c]","21060","20720"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","EO","220","[c]","24580","25350"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","G6/G7","95","[c]","57620","54540"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","SCS level","20","[c]","103680","103640"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","SEO/HEO","430","[c]","36400","35710"
"Leaver CS","2021","Ministry of Defence","South West (England)","Outside London","Unknown","45","[c]","38870","36280"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Unknown","150","[c]","34870","32400"
"Leaver CS","2021","Ministry of Defence","Wales","Outside London","AA/AO","30","[c]","20140","20180"
"Leaver CS","2021","Ministry of Defence","Wales","Outside London","EO","50","[c]","30500","29930"
"Leaver CS","2021","Ministry of Defence","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","AA/AO","45","[c]","22640","20920"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","EO","25","[c]","26890","26670"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","SEO/HEO","35","[c]","36810","36460"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","AA/AO","75","[c]","23530","21130"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","EO","30","[c]","27650","26930"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","36950","34260"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","London","AA/AO","15","[c]","22380","23850"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","London","G6/G7","25","[c]","60020","61250"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","London","SEO/HEO","20","[c]","37990","39300"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","AA/AO","10","[c]","20890","21270"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","G6/G7","25","[c]","53570","56030"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","SEO/HEO","15","[c]","34390","32780"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","Outside London","AA/AO","430","[c]","19260","18880"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","Outside London","EO","75","[c]","22060","21170"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","Outside London","SEO/HEO","40","[c]","33310","31250"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Outside London","AA/AO","415","[c]","20000","19570"
"Leaver CS","2021","Ministry of Justice","East of England","Outside London","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Outside London","SEO/HEO","45","[c]","38060","33770"
"Leaver CS","2021","Ministry of Justice","East of England","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","London","AA/AO","485","[c]","22070","22680"
"Leaver CS","2021","Ministry of Justice","London","London","EO","115","[c]","26530","26410"
"Leaver CS","2021","Ministry of Justice","London","London","G6/G7","80","[c]","64330","61040"
"Leaver CS","2021","Ministry of Justice","London","London","SCS level","15","[c]","101610","96740"
"Leaver CS","2021","Ministry of Justice","London","London","SEO/HEO","145","[c]","35610","32870"
"Leaver CS","2021","Ministry of Justice","London","London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Outside London","AA/AO","190","[c]","19070","19570"
"Leaver CS","2021","Ministry of Justice","North East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","AA/AO","430","[c]","19450","19930"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","EO","50","[c]","23760","22740"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","SEO/HEO","60","[c]","36670","36810"
"Leaver CS","2021","Ministry of Justice","North West (England)","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","Outside London","AA/AO","15","[c]","20010","19930"
"Leaver CS","2021","Ministry of Justice","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Outside London","AA/AO","590","[c]","20100","19930"
"Leaver CS","2021","Ministry of Justice","South East (England)","Outside London","EO","65","[c]","24850","24390"
"Leaver CS","2021","Ministry of Justice","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Outside London","SEO/HEO","60","[c]","39190","41660"
"Leaver CS","2021","Ministry of Justice","South East (England)","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Outside London","AA/AO","295","[c]","19090","19570"
"Leaver CS","2021","Ministry of Justice","South West (England)","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Outside London","SEO/HEO","35","[c]","37310","39070"
"Leaver CS","2021","Ministry of Justice","South West (England)","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","Outside London","AA/AO","220","[c]","19660","19570"
"Leaver CS","2021","Ministry of Justice","Wales","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","Outside London","SEO/HEO","30","[c]","33340","31580"
"Leaver CS","2021","Ministry of Justice","Wales","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","Outside London","AA/AO","455","[c]","19450","19930"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","Outside London","EO","50","[c]","22990","22570"
