"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Medway","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merton, Kingston upon Thames and Sutton","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","Merton, Kingston upon Thames and Sutton","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Mid and East Antrim","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Kent","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","AA/AO","25","20","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","AA/AO","25","25","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","AA/AO","15","10","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","EO","25","25","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Mixed","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and North East Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and West Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Mixed","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","AA/AO","10","10","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Nottingham","AA/AO","45","40","21230","20140"
"In post","2021","Mixed","Nottingham","EO","50","45","25710","25690"
"In post","2021","Mixed","Nottingham","G6/G7","15","15","[c]","[c]"
"In post","2021","Mixed","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Nottingham","SEO/HEO","40","40","34190","31810"
"In post","2021","Mixed","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","G6/G7","40","40","59540","55620"
"In post","2021","Mixed","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","SEO/HEO","40","40","36290","34220"
"In post","2021","Mixed","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Peterborough","AA/AO","20","15","[c]","[c]"
"In post","2021","Mixed","Peterborough","EO","15","10","[c]","[c]"
"In post","2021","Mixed","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Plymouth","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","Plymouth","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Portsmouth","AA/AO","20","20","[c]","[c]"
"In post","2021","Mixed","Portsmouth","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Portsmouth","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Redbridge and Waltham Forest","AA/AO","15","15","[c]","[c]"
"In post","2021","Mixed","Redbridge and Waltham Forest","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sandwell","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sefton","AA/AO","20","20","[c]","[c]"
"In post","2021","Mixed","Sefton","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Sefton","G6/G7","10","10","[c]","[c]"
"In post","2021","Mixed","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sefton","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Mixed","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sheffield","AA/AO","30","25","21010","21430"
"In post","2021","Mixed","Sheffield","EO","40","35","26200","25310"
"In post","2021","Mixed","Sheffield","G6/G7","20","20","[c]","[c]"
"In post","2021","Mixed","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sheffield","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Mixed","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Solihull","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Solihull","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Somerset","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","Somerset","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Hampshire","AA/AO","15","10","[c]","[c]"
"In post","2021","Mixed","South Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Mixed","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Hampshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Mixed","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Teesside","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Teesside","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southampton","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southampton","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","AA/AO","5","5","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","AA/AO","25","25","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Mixed","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","AA/AO","10","10","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Suffolk","AA/AO","25","25","[c]","[c]"
"In post","2021","Mixed","Suffolk","EO","20","20","[c]","[c]"
"In post","2021","Mixed","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Suffolk","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Mixed","Suffolk","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Sunderland","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
