"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Male","70","[c]","41100","38650"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Unknown","80","[c]","47320","40450"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","45","[c]","42330","35230"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","85","[c]","44070","38940"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Female","790","[c]","28270","22550"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Male","1265","[c]","31470","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","60","[c]","37900","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Female","40","[c]","43830","39600"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Male","30","[c]","45960","43190"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","75","[c]","40730","34220"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","90","[c]","41950","32870"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Female","35","[c]","33190","31660"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","London","Male","45","[c]","45800","40580"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Outside London","Female","35","[c]","37100","32720"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Outside London","Male","65","[c]","41850","40210"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Female","65","[c]","46700","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Male","35","[c]","55880","63430"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","30","[c]","52370","46710"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Female","40","[c]","22900","20910"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Male","35","[c]","40320","41020"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","London","Female","215","[c]","40670","34530"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","London","Male","95","[c]","49160","40470"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Outside London","Female","305","[c]","35650","29960"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Outside London","Male","130","[c]","45310","35690"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","50","[c]","25600","24920"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","45","[c]","25740","21050"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","55","[c]","28700","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","50","[c]","27120","22370"
