"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Derby","EO","Male","85","80","27510","27570"
"In post","2021","Unknown","Derby","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Derby","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Devon CC","AA/AO","Female","475","360","20800","21010"
"In post","2021","Unknown","Devon CC","AA/AO","Male","170","155","20850","21010"
"In post","2021","Unknown","Devon CC","EO","Female","415","350","27350","27570"
"In post","2021","Unknown","Devon CC","EO","Male","220","210","27380","27570"
"In post","2021","Unknown","Devon CC","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Devon CC","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Devon CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","SEO/HEO","Female","70","65","33390","32470"
"In post","2021","Unknown","Devon CC","SEO/HEO","Male","40","35","34230","34240"
"In post","2021","Unknown","Dorset CC","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Dorset CC","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Dorset CC","EO","Female","45","40","27390","27570"
"In post","2021","Unknown","Dorset CC","EO","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Dorset CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Dorset CC","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Dudley","AA/AO","Female","330","260","20760","21010"
"In post","2021","Unknown","Dudley","AA/AO","Male","140","130","20780","21010"
"In post","2021","Unknown","Dudley","EO","Female","325","275","27310","27570"
"In post","2021","Unknown","Dudley","EO","Male","130","120","27410","27570"
"In post","2021","Unknown","Dudley","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dudley","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Dudley","SEO/HEO","Female","45","40","33430","34190"
"In post","2021","Unknown","Dudley","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","AA/AO","Female","55","50","22600","22230"
"In post","2021","Unknown","Dumfries and Galloway","AA/AO","Male","75","75","25950","26530"
"In post","2021","Unknown","Dumfries and Galloway","EO","Female","70","60","28410","27570"
"In post","2021","Unknown","Dumfries and Galloway","EO","Male","60","55","30680","29190"
"In post","2021","Unknown","Dumfries and Galloway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Durham CC","AA/AO","Female","335","270","20820","21010"
"In post","2021","Unknown","Durham CC","AA/AO","Male","135","130","20760","21010"
"In post","2021","Unknown","Durham CC","EO","Female","250","215","27370","27570"
"In post","2021","Unknown","Durham CC","EO","Male","110","100","27330","27570"
"In post","2021","Unknown","Durham CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Durham CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","SEO/HEO","Female","45","45","33690","33200"
"In post","2021","Unknown","Durham CC","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Durham CC","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Durham CC","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Ealing","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Ealing","EO","Female","215","200","31200","31060"
"In post","2021","Unknown","Ealing","EO","Male","100","100","31090","31060"
"In post","2021","Unknown","Ealing","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Ealing","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Ealing","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","Female","155","125","20830","21010"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","Male","50","50","21150","21010"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","Female","190","160","27690","27570"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","Male","80","75","27760","27570"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","Female","40","40","36310","34290"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","East Cumbria","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Cumbria","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Cumbria","EO","Female","60","45","27340","27570"
"In post","2021","Unknown","East Cumbria","EO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","East Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","AA/AO","Female","70","55","20580","21010"
"In post","2021","Unknown","East Derbyshire","AA/AO","Male","20","15","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","EO","Female","135","110","27300","27570"
"In post","2021","Unknown","East Derbyshire","EO","Male","65","60","27500","27570"
"In post","2021","Unknown","East Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Female","110","80","20740","21010"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Male","40","40","21160","21010"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Female","130","115","27540","27570"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Male","60","55","27610","27570"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Kent","AA/AO","Female","260","230","24530","24190"
"In post","2021","Unknown","East Kent","AA/AO","Male","145","140","24320","24180"
"In post","2021","Unknown","East Kent","EO","Female","310","290","30060","29290"
"In post","2021","Unknown","East Kent","EO","Male","170","165","30020","29290"
"In post","2021","Unknown","East Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Kent","SEO/HEO","Female","35","35","36860","36330"
"In post","2021","Unknown","East Kent","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","Unknown","East Lancashire","AA/AO","Female","80","65","20730","21010"
"In post","2021","Unknown","East Lancashire","AA/AO","Male","40","35","20680","21010"
"In post","2021","Unknown","East Lancashire","EO","Female","115","100","27540","27570"
"In post","2021","Unknown","East Lancashire","EO","Male","70","70","27460","27570"
"In post","2021","Unknown","East Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","EO","Female","40","35","27400","27570"
"In post","2021","Unknown","East Lothian and Midlothian","EO","Male","30","30","27570","27570"
"In post","2021","Unknown","East Lothian and Midlothian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","AA/AO","Female","150","115","20560","21010"
"In post","2021","Unknown","East Merseyside","AA/AO","Male","40","35","20720","21010"
"In post","2021","Unknown","East Merseyside","EO","Female","320","275","27510","27570"
"In post","2021","Unknown","East Merseyside","EO","Male","145","140","27500","27570"
"In post","2021","Unknown","East Merseyside","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","SEO/HEO","Female","45","40","33790","34290"
"In post","2021","Unknown","East Merseyside","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","EO","Female","60","50","27510","27570"
"In post","2021","Unknown","East Riding of Yorkshire","EO","Male","30","30","27570","27570"
"In post","2021","Unknown","East Riding of Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Surrey","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East Surrey","AA/AO","Male","10","5","[c]","[c]"
"In post","2021","Unknown","East Surrey","EO","Female","75","70","29790","29290"
"In post","2021","Unknown","East Surrey","EO","Male","30","30","29670","29290"
"In post","2021","Unknown","East Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","AA/AO","Female","355","280","20850","21010"
"In post","2021","Unknown","East Sussex CC","AA/AO","Male","200","190","20900","21010"
"In post","2021","Unknown","East Sussex CC","EO","Female","400","345","27440","27570"
"In post","2021","Unknown","East Sussex CC","EO","Male","175","165","27510","27570"
"In post","2021","Unknown","East Sussex CC","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","SEO/HEO","Female","45","40","33380","32860"
"In post","2021","Unknown","East Sussex CC","SEO/HEO","Male","30","30","33800","33650"
"In post","2021","Unknown","Enfield","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Enfield","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Enfield","EO","Female","160","145","31020","31060"
"In post","2021","Unknown","Enfield","EO","Male","65","65","31000","31060"
"In post","2021","Unknown","Enfield","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Enfield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","EO","Female","150","135","30040","29290"
"In post","2021","Unknown","Essex Haven Gateway","EO","Male","95","90","30090","29290"
"In post","2021","Unknown","Essex Haven Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","AA/AO","Female","225","190","24030","24180"
"In post","2021","Unknown","Essex Thames Gateway","AA/AO","Male","70","65","24180","24180"
"In post","2021","Unknown","Essex Thames Gateway","EO","Female","265","230","29900","29290"
"In post","2021","Unknown","Essex Thames Gateway","EO","Male","100","95","30090","29290"
"In post","2021","Unknown","Essex Thames Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","SEO/HEO","Female","35","35","36830","36830"
"In post","2021","Unknown","Essex Thames Gateway","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Falkirk","AA/AO","Female","495","395","20980","21010"
"In post","2021","Unknown","Falkirk","AA/AO","Male","150","140","21010","21010"
"In post","2021","Unknown","Falkirk","EO","Female","305","265","27440","27570"
"In post","2021","Unknown","Falkirk","EO","Male","110","100","27490","27570"
"In post","2021","Unknown","Falkirk","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Falkirk","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Falkirk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Falkirk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Falkirk","SEO/HEO","Female","60","55","33850","32360"
"In post","2021","Unknown","Falkirk","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","AA/AO","Female","220","180","20780","21010"
"In post","2021","Unknown","Flintshire and Wrexham","AA/AO","Male","95","90","20940","21010"
"In post","2021","Unknown","Flintshire and Wrexham","EO","Female","190","165","27400","27570"
"In post","2021","Unknown","Flintshire and Wrexham","EO","Male","85","80","27480","27570"
"In post","2021","Unknown","Flintshire and Wrexham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","SEO/HEO","Female","25","25","[c]","[c]"
